vu,R0,str,vk,va,tp,ms,wk,q50,q95,q5,bo
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,40,439.71,2082.86,46.29,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,41,653.79,2504.64,61.33,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,42,642.21,2294.61,64.99,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,43,723.21,2575.8,73.09,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,44,746.36,2504.64,80.23,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,45,723.21,2502.9,80.94,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,46,659.57,1884.99,91.8,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,47,520.71,2157.49,126.51,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,48,514.93,1846.8,126.51,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,49,381.86,1666.29,103.56,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,50,428.14,1878.04,99.51,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,51,451.29,1763.49,76.95,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,52,451.29,1730.51,73.09,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,53,451.29,2016.9,53.81,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,54,428.14,2603.57,61.14,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,55,468.64,2936.83,68.85,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,56,462.86,2296.35,76.37,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,57,549.64,1983.92,57.79,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,58,555.43,2291.14,61.2,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,59,590.14,2126.25,73.09,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,60,619.07,2088.06,57.28,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,61,653.79,2362.31,65.38,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,62,642.21,1983.92,65.19,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,63,572.79,2164.44,86.72,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,64,607.5,1945.74,72.51,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,65,451.29,1841.59,88.33,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,66,486.0,2098.48,57.86,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,67,503.36,2405.7,56.96,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,68,433.93,1775.64,38.44,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,69,451.29,1980.45,42.17,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,70,416.57,2187.0,42.43,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,71,451.29,2679.94,39.28,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,72,486.0,2197.41,41.98,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,73,503.36,1987.39,46.09,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,74,468.64,2367.51,54.0,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,75,480.21,2292.88,57.66,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,76,468.64,1978.71,50.14,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,77,514.93,1983.92,64.99,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,78,503.36,1874.57,80.68,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,79,503.36,1562.14,91.93,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,80,486.0,1567.35,84.47,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,1a,81,451.29,1879.78,84.66,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,0,0.0,0.14,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,1,0.0,1.16,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,2,0.0,3.73,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,3,0.14,6.03,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,4,0.14,7.47,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,5,0.57,9.7,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,6,0.79,14.73,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,7,1.29,15.49,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,8,2.5,18.45,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,9,3.36,24.02,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,10,3.21,24.04,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,11,4.0,24.49,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,12,4.5,22.86,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,13,4.71,25.37,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,14,5.21,24.49,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,15,5.14,21.86,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,16,5.14,21.04,0.14,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,17,5.14,18.45,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,18,4.86,20.68,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,19,4.71,20.72,0.14,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,20,4.07,22.39,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,21,4.29,23.27,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,22,3.5,18.06,0.14,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,23,3.29,18.06,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,24,3.0,16.93,0.14,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,25,2.57,13.93,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,26,2.14,11.74,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,27,1.71,10.89,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,28,1.57,10.71,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,29,1.43,8.57,0.0,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,30,3.0,10.31,1.27,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,31,8.0,18.49,5.71,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,32,14.14,24.02,6.43,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,33,19.29,39.24,10.22,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,34,21.64,49.05,10.29,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,35,25.93,56.57,11.57,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,36,33.43,81.39,10.69,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,37,40.5,88.84,15.3,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,38,48.86,151.39,15.43,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,39,52.71,204.81,16.65,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,40,53.36,224.87,17.4,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,41,50.79,247.24,14.08,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,42,56.57,246.47,17.94,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,43,57.86,451.29,19.24,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,44,62.36,558.32,16.65,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,45,59.79,511.46,16.65,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,46,69.43,453.02,16.71,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,47,73.29,590.14,18.81,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,48,76.5,567.0,20.85,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,49,79.07,834.88,17.87,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,50,77.14,685.03,19.29,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,51,88.71,613.86,24.24,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,52,81.0,602.87,24.24,0
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,53,86.79,591.88,19.03,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,54,86.79,591.88,21.79,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,55,94.5,766.61,21.79,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,56,98.36,798.43,23.14,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,57,98.36,694.29,23.14,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,58,94.5,833.14,25.52,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,59,88.71,876.54,20.51,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,60,104.14,903.73,21.86,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,61,106.07,1077.88,20.57,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,62,106.07,1063.99,19.22,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,63,115.71,1458.0,23.14,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,64,136.93,1051.84,23.08,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,65,129.21,770.66,17.94,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,66,125.36,741.73,20.57,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,67,125.36,1117.8,24.17,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,68,142.71,836.61,23.14,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,69,138.86,798.43,21.86,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,70,148.5,682.71,23.08,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,71,142.71,732.47,19.16,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,72,138.86,801.9,21.66,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,73,129.21,801.9,16.71,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,74,138.86,834.88,20.51,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,75,129.21,800.16,23.01,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,76,125.36,765.45,23.01,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,77,136.93,834.88,19.22,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,78,183.21,772.39,23.08,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,79,150.43,906.62,21.79,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,80,162.0,906.04,23.14,1
95% Vaccinated,8.0,ME_TS_BS,1,5.0,ass100_90at5,2,81,148.5,822.15,26.87,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,0,0.0,0.01,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,1,0.0,1.86,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,2,0.0,5.04,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,3,0.29,14.32,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,4,0.71,15.0,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,5,1.43,17.46,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,6,1.71,15.02,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,7,2.79,18.47,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,8,4.29,20.27,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,9,5.14,24.49,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,10,6.0,28.31,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,11,6.0,30.86,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,12,5.29,25.74,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,13,5.29,25.91,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,14,5.93,24.49,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,15,6.57,29.57,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,16,7.0,39.51,0.41,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,17,9.43,36.19,0.29,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,18,11.79,49.07,0.42,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,19,15.43,72.64,0.56,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,20,22.5,70.71,0.7,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,21,27.0,95.27,1.55,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,22,30.21,99.06,2.25,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,23,39.21,116.87,2.51,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,24,36.0,124.2,5.08,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,25,42.0,113.27,9.09,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,26,42.43,104.14,11.52,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,27,34.71,122.4,13.14,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,28,38.79,110.83,10.29,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,29,39.21,110.64,7.69,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,30,31.5,119.76,7.69,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,31,34.07,158.91,7.69,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,32,38.57,223.71,10.29,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,33,52.07,397.67,10.69,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,34,72.64,592.46,17.06,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,35,100.29,593.04,20.51,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,36,151.71,719.74,32.06,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,37,226.29,871.91,55.03,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,38,283.5,834.88,80.29,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,39,345.21,1066.89,72.71,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,40,324.0,902.57,92.19,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,41,358.71,940.76,91.99,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,42,341.36,973.74,81.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,43,277.71,867.86,69.43,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,44,254.57,732.47,69.24,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,45,243.0,798.43,80.81,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,46,208.29,730.74,72.9,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,47,196.71,628.33,46.29,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,48,173.57,624.86,61.33,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,49,171.64,523.03,61.52,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,50,173.57,524.19,57.66,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,51,173.57,555.43,57.47,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,52,162.0,729.0,61.71,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,53,185.14,629.49,57.28,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,54,179.36,511.46,53.81,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,55,185.14,522.45,49.76,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,56,175.5,590.14,53.81,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,57,173.57,506.06,46.29,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,58,185.14,533.44,51.17,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,59,173.57,498.54,57.86,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,60,173.57,528.81,54.0,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,61,162.0,627.75,57.47,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,62,148.5,620.81,54.0,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,63,158.14,685.03,49.95,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,64,167.79,626.01,46.09,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,65,173.57,696.02,46.29,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,66,179.36,776.44,46.09,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,67,162.0,555.43,42.04,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,68,162.0,666.51,39.79,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,69,162.0,626.01,50.01,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,70,185.14,696.02,57.09,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,71,196.71,655.91,61.33,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,72,173.57,594.19,49.95,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,73,179.36,730.74,49.95,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,74,208.29,652.05,54.0,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,75,185.14,558.9,46.09,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,76,144.64,533.44,51.17,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,77,173.57,555.43,50.01,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,78,162.0,590.72,49.76,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,79,150.43,559.48,49.95,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,80,150.43,876.54,57.66,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,1a,81,185.14,586.09,57.66,1
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,0,0.0,0.14,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,1,0.0,1.29,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,2,0.0,2.22,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,3,0.07,5.44,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,4,0.29,6.18,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,5,0.64,10.44,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,6,0.64,13.29,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,7,1.07,13.3,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,8,1.43,13.31,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,9,2.07,20.16,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,10,3.07,22.31,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,11,3.21,19.33,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,12,3.86,24.02,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,13,4.07,21.45,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,14,4.5,18.0,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,15,4.86,21.04,0.0,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,16,4.79,25.78,0.14,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,17,5.07,37.01,0.14,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,18,5.93,32.4,0.14,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,19,6.29,34.84,0.14,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,20,7.43,39.99,0.28,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,21,8.14,54.26,0.42,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,22,8.21,54.71,0.56,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,23,10.29,58.05,0.56,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,24,11.71,51.75,0.41,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,25,12.86,56.64,0.28,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,26,12.86,50.14,0.82,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,27,14.79,46.35,0.7,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,28,16.71,50.53,1.14,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,29,15.43,55.35,1.93,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,30,17.57,56.64,1.81,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,31,18.64,69.43,2.14,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,32,20.57,104.34,3.26,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,33,24.64,193.05,3.14,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,34,31.5,263.64,4.56,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,35,41.79,290.44,4.94,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,36,50.14,316.67,4.29,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,37,73.29,301.05,4.97,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,38,72.64,367.2,5.56,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,39,85.5,440.29,6.41,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,40,108.0,488.31,7.24,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,41,124.07,416.57,9.39,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,42,131.14,372.02,10.28,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,43,127.29,406.16,9.39,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,44,138.86,394.01,11.96,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,45,136.93,405.0,12.39,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,46,127.29,476.16,13.26,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,47,126.64,418.89,14.51,0
70% Vaccinated,8.0,ME_TS_LS,0,0.2,ass100_90at5,2,48,127.29,344.06,20.04,0
