vu,R0,str,vr,vk,va,wk,q50,q95,q5,bo
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,57,52.86,558.74,12.55,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,58,55.71,706.29,15.71,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,59,46.86,718.86,14.68,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,60,61.43,770.29,13.69,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,61,95.43,1020.34,13.78,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,62,118.57,1486.63,15.4,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,63,196.0,1291.89,15.56,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,64,240.0,1437.6,16.71,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,65,309.71,1545.14,17.06,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,66,219.43,1284.57,16.85,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,67,144.0,1192.69,19.88,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,68,117.43,1116.34,19.4,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,69,98.0,1133.71,20.49,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,70,87.43,820.57,18.24,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,71,75.43,769.37,15.83,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,72,62.86,907.2,17.69,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,73,66.0,686.17,17.69,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,74,86.86,802.4,16.56,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,75,103.14,1152.91,18.26,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,76,113.43,1265.03,18.54,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,77,140.57,1430.4,15.97,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,78,144.29,1162.06,15.89,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,79,162.86,1088.46,16.24,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,80,201.14,1502.63,17.16,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,5.0,81,163.43,1299.66,16.26,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,0,0.0,0.29,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,1,0.0,2.72,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,2,0.29,15.99,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,3,0.79,33.14,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,4,2.86,53.08,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,5,7.21,60.66,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,6,13.43,77.86,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,7,18.93,69.74,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,8,24.0,93.83,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,9,25.14,91.54,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,10,27.14,75.49,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,11,27.14,71.54,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,12,24.86,65.71,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,13,19.64,75.63,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,14,17.14,64.6,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,15,15.43,67.06,0.14,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,16,14.86,57.29,0.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,17,16.43,77.74,0.41,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,18,13.71,73.6,0.54,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,19,14.14,122.69,0.41,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,20,18.79,196.63,0.42,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,21,18.29,175.37,0.55,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,22,18.71,160.11,0.43,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,23,18.29,193.83,0.43,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,24,17.14,178.57,0.28,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,25,12.79,233.94,0.14,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,26,9.07,149.03,0.42,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,27,9.93,155.03,0.14,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,28,6.14,162.43,0.14,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,29,6.14,181.03,0.14,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,30,43.14,206.51,33.99,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,31,100.57,296.23,62.31,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,32,177.14,634.97,94.23,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,33,299.43,1555.66,125.26,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,34,547.43,1763.2,170.97,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,35,658.29,1405.26,207.2,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,36,513.14,1270.86,144.0,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,37,329.14,1125.49,88.91,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,38,198.86,808.23,64.43,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,39,120.0,563.2,63.97,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,40,116.57,376.69,57.11,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,41,108.57,340.57,53.06,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,42,108.57,434.74,56.49,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,43,141.71,694.86,53.6,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,44,220.57,670.74,57.03,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,45,321.14,899.66,66.29,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,46,366.86,1035.09,82.29,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,47,333.71,1308.34,85.66,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,48,315.43,1163.89,81.83,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,49,225.14,1205.03,61.66,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,50,200.0,1162.51,77.51,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,51,197.71,783.54,63.97,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,52,184.0,589.26,61.71,0
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,53,181.71,632.23,63.66,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,54,160.0,706.74,61.97,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,55,224.0,798.4,59.97,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,56,236.57,792.57,63.97,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,57,221.71,753.37,79.77,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,58,200.0,846.17,73.26,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,59,244.57,900.57,66.71,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,60,233.14,816.91,64.46,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,61,226.29,898.86,67.4,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,62,224.0,970.97,74.91,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,63,246.86,991.09,73.03,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,64,227.43,742.4,74.77,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,65,185.14,593.03,72.54,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,66,193.14,769.83,63.54,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,67,169.14,816.46,59.77,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,68,196.57,651.89,58.23,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,69,186.29,568.0,65.14,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,70,178.29,953.6,68.37,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,71,229.71,896.46,70.31,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,72,208.0,660.0,56.89,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,73,227.43,850.74,61.71,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,74,236.57,790.86,67.83,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,75,282.29,816.8,64.97,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,76,264.0,752.91,76.51,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,77,189.71,850.29,79.97,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,78,206.86,760.23,72.49,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,79,197.71,852.57,57.66,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,80,181.71,905.14,57.09,1
95% Vaccinated,8.0,ME_TS_LS,AZ_25,1,25.0,81,177.14,970.06,47.34,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,0,0.0,0.43,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,1,0.0,4.29,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,2,0.14,13.62,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,3,1.0,31.02,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,4,3.36,60.73,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,5,8.79,79.49,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,6,16.57,103.0,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,7,24.5,98.97,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,8,28.07,105.49,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,9,29.71,98.4,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,10,34.21,108.46,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,11,32.93,107.66,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,12,28.29,101.34,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,13,30.0,125.77,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,14,28.0,107.54,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,15,28.57,94.63,0.14,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,16,31.71,103.51,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,17,34.0,107.43,0.27,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,18,32.5,139.69,0.14,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,19,26.86,150.06,0.69,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,20,29.71,165.03,2.85,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,21,30.57,193.86,3.53,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,22,37.14,191.91,3.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,23,30.29,256.69,3.1,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,24,38.0,256.91,3.51,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,25,41.36,301.94,3.56,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,26,40.29,273.26,3.4,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,27,36.29,238.0,3.67,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,28,37.21,219.49,3.39,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,29,37.0,238.06,5.42,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,30,45.14,278.97,5.14,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,31,56.0,459.17,4.4,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,32,86.86,894.4,5.99,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,33,158.86,1209.6,6.11,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,34,304.0,1327.43,7.96,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,35,456.0,1552.46,14.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,36,589.71,1686.86,28.69,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,37,625.14,2001.37,71.97,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,38,489.14,2126.63,68.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,39,430.86,1974.86,50.06,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,40,411.43,1578.06,41.03,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,41,274.29,1610.97,30.74,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,42,233.14,1391.54,24.37,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,43,161.14,1207.77,25.66,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,44,138.29,1111.77,16.54,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,45,133.71,919.31,15.14,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,46,140.86,771.2,15.59,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,47,139.43,1006.17,15.4,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,48,165.71,1208.23,20.35,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,49,149.14,1421.26,15.23,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,50,186.29,1070.17,13.57,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,51,253.71,1016.69,12.36,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,52,266.29,1424.91,20.27,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,53,252.57,1756.8,26.64,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,54,214.86,1625.83,37.91,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,55,219.43,1534.17,41.11,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,56,284.57,1287.77,27.97,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,57,242.29,1338.51,29.06,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,58,274.29,1653.03,26.71,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,59,288.0,1503.09,25.03,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,60,286.86,1320.23,28.49,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,61,288.0,1321.6,33.09,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,62,256.0,1209.14,34.51,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,63,242.29,1127.77,24.57,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,64,225.14,1227.89,26.17,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,65,201.14,1186.29,22.14,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,66,179.43,1151.89,16.43,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,67,174.0,1142.4,15.35,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,68,148.57,1243.89,15.32,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,69,155.43,1474.29,14.8,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,70,118.86,1268.11,14.27,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,71,165.43,1191.31,14.23,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,72,227.43,1060.57,20.26,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,73,246.86,1306.51,14.76,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,74,256.0,1755.43,14.01,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,75,288.0,1744.46,21.23,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,76,237.71,1245.71,22.81,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,77,228.57,1366.4,29.66,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,78,244.57,1516.8,30.07,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,79,275.43,1618.74,33.89,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,80,261.71,1573.49,25.69,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,0.2,81,220.57,1648.91,22.2,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,0,0.0,0.43,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,1,0.0,4.29,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,2,0.14,13.62,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,3,1.0,33.74,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,4,4.36,60.73,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,5,9.57,79.49,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,6,16.57,103.0,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,7,24.5,98.97,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,8,28.07,105.49,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,9,29.71,98.4,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,10,33.93,108.46,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,11,32.57,107.66,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,12,27.71,101.34,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,13,30.0,125.77,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,14,28.0,107.54,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,15,28.57,94.63,0.14,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,16,31.71,103.51,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,17,34.0,107.43,0.27,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,18,32.5,139.69,0.14,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,19,28.0,150.06,0.69,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,20,29.71,165.03,2.85,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,21,30.57,193.86,3.53,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,22,37.14,202.94,3.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,23,30.29,253.83,3.1,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,24,38.0,228.69,3.51,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,25,41.36,301.94,3.56,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,26,38.57,273.26,3.4,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,27,36.0,238.0,3.67,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,28,34.86,219.49,3.39,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,29,37.0,238.06,5.27,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,30,50.86,313.94,6.11,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,31,61.71,493.6,7.98,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,32,105.71,982.86,12.91,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,33,160.86,1372.34,15.34,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,34,382.86,1901.71,25.79,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,35,630.86,2018.29,43.4,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,36,658.29,1956.11,91.83,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,37,643.43,2312.23,129.26,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,38,661.71,1839.54,91.09,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,39,501.71,2011.89,63.66,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,40,374.86,1824.0,59.23,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,41,288.0,1645.71,36.77,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,42,210.29,1285.49,28.43,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,43,138.29,1098.97,29.14,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,44,115.43,907.43,25.6,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,45,105.14,698.51,25.09,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,46,108.57,924.8,18.74,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,47,153.14,898.74,18.69,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,48,202.86,1198.63,16.51,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,49,292.57,1576.69,20.94,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,50,310.86,1500.8,22.26,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,51,404.57,1489.37,30.23,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,52,392.0,1523.66,47.57,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,53,310.86,1447.31,44.89,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,54,265.14,1574.4,46.63,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,55,246.86,1587.2,59.4,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,56,243.43,1647.54,49.34,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,57,238.86,1394.74,47.89,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,58,260.57,1649.37,44.46,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,59,262.86,1404.34,29.46,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,60,242.29,1841.37,31.6,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,61,197.71,1837.26,31.29,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,62,310.86,1170.29,35.2,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,63,281.14,1501.26,33.61,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,64,274.29,1760.0,27.4,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,65,306.29,1977.6,22.74,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,66,329.14,1682.74,20.95,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,67,301.71,1394.29,28.15,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,68,237.71,1389.71,26.03,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,69,203.43,1062.4,27.89,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,70,184.0,804.8,31.54,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,71,196.57,980.91,27.94,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,72,195.43,1390.17,26.17,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,73,165.71,1609.14,21.06,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,74,169.43,1488.0,17.52,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,75,182.86,1420.34,21.13,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,76,235.43,1601.83,20.44,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,77,221.71,1819.89,25.69,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,78,264.0,1647.54,17.65,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,79,265.14,1793.83,21.66,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,80,228.57,1428.11,18.73,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,1.0,81,253.71,1358.63,18.2,1
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,0,0.0,0.43,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,1,0.0,4.29,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,2,0.14,13.62,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,3,1.0,33.6,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,4,4.36,60.73,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,5,9.57,79.49,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,6,16.57,103.0,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,7,25.0,98.97,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,8,28.86,105.49,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,9,31.43,98.4,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,10,33.93,108.46,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,11,32.57,107.66,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,12,27.71,101.34,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,13,30.0,125.77,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,14,28.0,107.54,0.0,0
70% Vaccinated,8.0,ME_TS_LS,INT,0,5.0,15,29.43,94.63,0.14,0
