"strategy","v1trans","v2trans","vUptake","relax","R0","effect","HALY","timeHorizon","morbt","sortVar"
"Tight Suppression",50,50,60,1,3.75,"Road Traffic Injury",29.3,"Y1","Morbidity",5
"Tight Suppression",50,75,60,0,2.5,"Road Traffic Injury",0.07,"Y1","Morbidity",5
"Tight Suppression",50,75,60,0,3.125,"Road Traffic Injury",12.67,"Y1","Morbidity",5
"Tight Suppression",50,75,60,0,3.75,"Road Traffic Injury",25.41,"Y1","Morbidity",5
"Tight Suppression",50,75,60,1,2.5,"Road Traffic Injury",0.04,"Y1","Morbidity",5
"Tight Suppression",50,75,60,1,3.125,"Road Traffic Injury",10.52,"Y1","Morbidity",5
"Tight Suppression",50,75,60,1,3.75,"Road Traffic Injury",26.68,"Y1","Morbidity",5
"Tight Suppression",50,90,60,0,2.5,"Road Traffic Injury",0.06,"Y1","Morbidity",5
"Tight Suppression",50,90,60,0,3.125,"Road Traffic Injury",10.57,"Y1","Morbidity",5
"Tight Suppression",50,90,60,0,3.75,"Road Traffic Injury",21.34,"Y1","Morbidity",5
"Tight Suppression",50,90,60,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",50,90,60,1,3.125,"Road Traffic Injury",9.7,"Y1","Morbidity",5
"Tight Suppression",50,90,60,1,3.75,"Road Traffic Injury",22.81,"Y1","Morbidity",5
"Tight Suppression",75,50,60,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,50,60,0,3.125,"Road Traffic Injury",11.99,"Y1","Morbidity",5
"Tight Suppression",75,50,60,0,3.75,"Road Traffic Injury",25.85,"Y1","Morbidity",5
"Tight Suppression",75,50,60,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,50,60,1,3.125,"Road Traffic Injury",10,"Y1","Morbidity",5
"Tight Suppression",75,50,60,1,3.75,"Road Traffic Injury",26.79,"Y1","Morbidity",5
"Tight Suppression",75,75,60,0,2.5,"Road Traffic Injury",0.13,"Y1","Morbidity",5
"Tight Suppression",75,75,60,0,3.125,"Road Traffic Injury",8.62,"Y1","Morbidity",5
"Tight Suppression",75,75,60,0,3.75,"Road Traffic Injury",21.81,"Y1","Morbidity",5
"Tight Suppression",75,75,60,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,75,60,1,3.125,"Road Traffic Injury",7.51,"Y1","Morbidity",5
"Tight Suppression",75,75,60,1,3.75,"Road Traffic Injury",22.56,"Y1","Morbidity",5
"Tight Suppression",75,90,60,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,90,60,0,3.125,"Road Traffic Injury",8.05,"Y1","Morbidity",5
"Tight Suppression",75,90,60,0,3.75,"Road Traffic Injury",17.04,"Y1","Morbidity",5
"Tight Suppression",75,90,60,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,90,60,1,3.125,"Road Traffic Injury",6.99,"Y1","Morbidity",5
"Tight Suppression",75,90,60,1,3.75,"Road Traffic Injury",18.29,"Y1","Morbidity",5
"Tight Suppression",90,50,60,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,50,60,0,3.125,"Road Traffic Injury",7.15,"Y1","Morbidity",5
"Tight Suppression",90,50,60,0,3.75,"Road Traffic Injury",24.75,"Y1","Morbidity",5
"Tight Suppression",90,50,60,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,50,60,1,3.125,"Road Traffic Injury",7.48,"Y1","Morbidity",5
"Tight Suppression",90,50,60,1,3.75,"Road Traffic Injury",26.33,"Y1","Morbidity",5
"Tight Suppression",90,75,60,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,75,60,0,3.125,"Road Traffic Injury",6.56,"Y1","Morbidity",5
"Tight Suppression",90,75,60,0,3.75,"Road Traffic Injury",18.72,"Y1","Morbidity",5
"Tight Suppression",90,75,60,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,75,60,1,3.125,"Road Traffic Injury",5.4,"Y1","Morbidity",5
"Tight Suppression",90,75,60,1,3.75,"Road Traffic Injury",20.34,"Y1","Morbidity",5
"Tight Suppression",90,90,60,0,2.5,"Road Traffic Injury",0.04,"Y1","Morbidity",5
"Tight Suppression",90,90,60,0,3.125,"Road Traffic Injury",5.78,"Y1","Morbidity",5
"Tight Suppression",90,90,60,0,3.75,"Road Traffic Injury",15.42,"Y1","Morbidity",5
"Tight Suppression",90,90,60,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,90,60,1,3.125,"Road Traffic Injury",5.08,"Y1","Morbidity",5
"Tight Suppression",90,90,60,1,3.75,"Road Traffic Injury",16.27,"Y1","Morbidity",5
"Tight Suppression",50,50,75,0,2.5,"Road Traffic Injury",0.03,"Y1","Morbidity",5
"Tight Suppression",50,50,75,0,3.125,"Road Traffic Injury",12.25,"Y1","Morbidity",5
"Tight Suppression",50,50,75,0,3.75,"Road Traffic Injury",26.25,"Y1","Morbidity",5
"Tight Suppression",50,50,75,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",50,50,75,1,3.125,"Road Traffic Injury",11.19,"Y1","Morbidity",5
"Tight Suppression",50,50,75,1,3.75,"Road Traffic Injury",27.39,"Y1","Morbidity",5
"Tight Suppression",50,75,75,0,2.5,"Road Traffic Injury",0.05,"Y1","Morbidity",5
"Tight Suppression",50,75,75,0,3.125,"Road Traffic Injury",9.88,"Y1","Morbidity",5
"Tight Suppression",50,75,75,0,3.75,"Road Traffic Injury",20.93,"Y1","Morbidity",5
"Tight Suppression",50,75,75,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",50,75,75,1,3.125,"Road Traffic Injury",8.54,"Y1","Morbidity",5
"Tight Suppression",50,75,75,1,3.75,"Road Traffic Injury",21.89,"Y1","Morbidity",5
"Tight Suppression",50,90,75,0,2.5,"Road Traffic Injury",0.09,"Y1","Morbidity",5
"Tight Suppression",50,90,75,0,3.125,"Road Traffic Injury",8.91,"Y1","Morbidity",5
"Tight Suppression",50,90,75,0,3.75,"Road Traffic Injury",16.2,"Y1","Morbidity",5
"Tight Suppression",50,90,75,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",50,90,75,1,3.125,"Road Traffic Injury",7.26,"Y1","Morbidity",5
"Tight Suppression",50,90,75,1,3.75,"Road Traffic Injury",18.23,"Y1","Morbidity",5
"Tight Suppression",75,50,75,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,50,75,0,3.125,"Road Traffic Injury",8.23,"Y1","Morbidity",5
"Tight Suppression",75,50,75,0,3.75,"Road Traffic Injury",23.46,"Y1","Morbidity",5
"Tight Suppression",75,50,75,1,2.5,"Road Traffic Injury",0.04,"Y1","Morbidity",5
"Tight Suppression",75,50,75,1,3.125,"Road Traffic Injury",7.03,"Y1","Morbidity",5
"Tight Suppression",75,50,75,1,3.75,"Road Traffic Injury",23.61,"Y1","Morbidity",5
"Tight Suppression",75,75,75,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,75,75,0,3.125,"Road Traffic Injury",6.23,"Y1","Morbidity",5
"Tight Suppression",75,75,75,0,3.75,"Road Traffic Injury",16.81,"Y1","Morbidity",5
"Tight Suppression",75,75,75,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,75,75,1,3.125,"Road Traffic Injury",5.17,"Y1","Morbidity",5
"Tight Suppression",75,75,75,1,3.75,"Road Traffic Injury",17.51,"Y1","Morbidity",5
"Tight Suppression",75,90,75,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,90,75,0,3.125,"Road Traffic Injury",5.68,"Y1","Morbidity",5
"Tight Suppression",75,90,75,0,3.75,"Road Traffic Injury",14.46,"Y1","Morbidity",5
"Tight Suppression",75,90,75,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,90,75,1,3.125,"Road Traffic Injury",4.58,"Y1","Morbidity",5
"Tight Suppression",75,90,75,1,3.75,"Road Traffic Injury",14.5,"Y1","Morbidity",5
"Tight Suppression",90,50,75,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,50,75,0,3.125,"Road Traffic Injury",4.34,"Y1","Morbidity",5
"Tight Suppression",90,50,75,0,3.75,"Road Traffic Injury",18.17,"Y1","Morbidity",5
"Tight Suppression",90,50,75,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,50,75,1,3.125,"Road Traffic Injury",3.47,"Y1","Morbidity",5
"Tight Suppression",90,50,75,1,3.75,"Road Traffic Injury",19.91,"Y1","Morbidity",5
"Tight Suppression",90,75,75,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,75,75,0,3.125,"Road Traffic Injury",3.45,"Y1","Morbidity",5
"Tight Suppression",90,75,75,0,3.75,"Road Traffic Injury",13.56,"Y1","Morbidity",5
"Tight Suppression",90,75,75,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,75,75,1,3.125,"Road Traffic Injury",2.85,"Y1","Morbidity",5
"Tight Suppression",90,75,75,1,3.75,"Road Traffic Injury",14.44,"Y1","Morbidity",5
"Tight Suppression",90,90,75,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,90,75,0,3.125,"Road Traffic Injury",3.27,"Y1","Morbidity",5
"Tight Suppression",90,90,75,0,3.75,"Road Traffic Injury",13.15,"Y1","Morbidity",5
"Tight Suppression",90,90,75,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,90,75,1,3.125,"Road Traffic Injury",2.5,"Y1","Morbidity",5
"Tight Suppression",90,90,75,1,3.75,"Road Traffic Injury",13.24,"Y1","Morbidity",5
"Tight Suppression",50,50,90,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",50,50,90,0,3.125,"Road Traffic Injury",10.2,"Y1","Morbidity",5
"Tight Suppression",50,50,90,0,3.75,"Road Traffic Injury",24.11,"Y1","Morbidity",5
"Tight Suppression",50,50,90,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",50,50,90,1,3.125,"Road Traffic Injury",8.86,"Y1","Morbidity",5
"Tight Suppression",50,50,90,1,3.75,"Road Traffic Injury",25.98,"Y1","Morbidity",5
"Tight Suppression",50,75,90,0,2.5,"Road Traffic Injury",0.04,"Y1","Morbidity",5
"Tight Suppression",50,75,90,0,3.125,"Road Traffic Injury",7.91,"Y1","Morbidity",5
"Tight Suppression",50,75,90,0,3.75,"Road Traffic Injury",16.92,"Y1","Morbidity",5
"Tight Suppression",50,75,90,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",50,75,90,1,3.125,"Road Traffic Injury",6.61,"Y1","Morbidity",5
"Tight Suppression",50,75,90,1,3.75,"Road Traffic Injury",18.91,"Y1","Morbidity",5
"Tight Suppression",50,90,90,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",50,90,90,0,3.125,"Road Traffic Injury",7.28,"Y1","Morbidity",5
"Tight Suppression",50,90,90,0,3.75,"Road Traffic Injury",14.27,"Y1","Morbidity",5
"Tight Suppression",50,90,90,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",50,90,90,1,3.125,"Road Traffic Injury",6.32,"Y1","Morbidity",5
"Tight Suppression",50,90,90,1,3.75,"Road Traffic Injury",15.72,"Y1","Morbidity",5
"Tight Suppression",75,50,90,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,50,90,0,3.125,"Road Traffic Injury",5.38,"Y1","Morbidity",5
"Tight Suppression",75,50,90,0,3.75,"Road Traffic Injury",18.23,"Y1","Morbidity",5
"Tight Suppression",75,50,90,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,50,90,1,3.125,"Road Traffic Injury",4.62,"Y1","Morbidity",5
"Tight Suppression",75,50,90,1,3.75,"Road Traffic Injury",19.46,"Y1","Morbidity",5
"Tight Suppression",75,75,90,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,75,90,0,3.125,"Road Traffic Injury",4.56,"Y1","Morbidity",5
"Tight Suppression",75,75,90,0,3.75,"Road Traffic Injury",13.77,"Y1","Morbidity",5
"Tight Suppression",75,75,90,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,75,90,1,3.125,"Road Traffic Injury",3.29,"Y1","Morbidity",5
"Tight Suppression",75,75,90,1,3.75,"Road Traffic Injury",13.24,"Y1","Morbidity",5
"Tight Suppression",75,90,90,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,90,90,0,3.125,"Road Traffic Injury",3.68,"Y1","Morbidity",5
"Tight Suppression",75,90,90,0,3.75,"Road Traffic Injury",13.22,"Y1","Morbidity",5
"Tight Suppression",75,90,90,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",75,90,90,1,3.125,"Road Traffic Injury",3.12,"Y1","Morbidity",5
"Tight Suppression",75,90,90,1,3.75,"Road Traffic Injury",12.65,"Y1","Morbidity",5
"Tight Suppression",90,50,90,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,50,90,0,3.125,"Road Traffic Injury",1.98,"Y1","Morbidity",5
"Tight Suppression",90,50,90,0,3.75,"Road Traffic Injury",13.05,"Y1","Morbidity",5
"Tight Suppression",90,50,90,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,50,90,1,3.125,"Road Traffic Injury",1.48,"Y1","Morbidity",5
"Tight Suppression",90,50,90,1,3.75,"Road Traffic Injury",14.47,"Y1","Morbidity",5
"Tight Suppression",90,75,90,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,75,90,0,3.125,"Road Traffic Injury",1.78,"Y1","Morbidity",5
"Tight Suppression",90,75,90,0,3.75,"Road Traffic Injury",12.39,"Y1","Morbidity",5
"Tight Suppression",90,75,90,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,75,90,1,3.125,"Road Traffic Injury",1.35,"Y1","Morbidity",5
"Tight Suppression",90,75,90,1,3.75,"Road Traffic Injury",11.32,"Y1","Morbidity",5
"Tight Suppression",90,90,90,0,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,90,90,0,3.125,"Road Traffic Injury",1.5,"Y1","Morbidity",5
"Tight Suppression",90,90,90,0,3.75,"Road Traffic Injury",12,"Y1","Morbidity",5
"Tight Suppression",90,90,90,1,2.5,"Road Traffic Injury",0,"Y1","Morbidity",5
"Tight Suppression",90,90,90,1,3.125,"Road Traffic Injury",0.78,"Y1","Morbidity",5
"Tight Suppression",90,90,90,1,3.75,"Road Traffic Injury",11.19,"Y1","Morbidity",5
"Tight Suppression",50,50,60,0,2.5,"Road Traffic Injury",0.75,"Y1","Mortality",5
"Tight Suppression",50,50,60,0,3.125,"Road Traffic Injury",93.26,"Y1","Mortality",5
"Tight Suppression",50,50,60,0,3.75,"Road Traffic Injury",173.96,"Y1","Mortality",5
"Tight Suppression",50,50,60,1,2.5,"Road Traffic Injury",0.41,"Y1","Mortality",5
"Tight Suppression",50,50,60,1,3.125,"Road Traffic Injury",94.63,"Y1","Mortality",5
"Tight Suppression",50,50,60,1,3.75,"Road Traffic Injury",177.38,"Y1","Mortality",5
"Tight Suppression",50,75,60,0,2.5,"Road Traffic Injury",0.39,"Y1","Mortality",5
"Tight Suppression",50,75,60,0,3.125,"Road Traffic Injury",75.49,"Y1","Mortality",5
"Tight Suppression",50,75,60,0,3.75,"Road Traffic Injury",153.03,"Y1","Mortality",5
"Tight Suppression",50,75,60,1,2.5,"Road Traffic Injury",0.24,"Y1","Mortality",5
"Tight Suppression",50,75,60,1,3.125,"Road Traffic Injury",62.76,"Y1","Mortality",5
"Tight Suppression",50,75,60,1,3.75,"Road Traffic Injury",160.91,"Y1","Mortality",5
"Tight Suppression",50,90,60,0,2.5,"Road Traffic Injury",0.34,"Y1","Mortality",5
"Tight Suppression",50,90,60,0,3.125,"Road Traffic Injury",62.64,"Y1","Mortality",5
"Tight Suppression",50,90,60,0,3.75,"Road Traffic Injury",127.33,"Y1","Mortality",5
"Tight Suppression",50,90,60,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",50,90,60,1,3.125,"Road Traffic Injury",57.65,"Y1","Mortality",5
"Tight Suppression",50,90,60,1,3.75,"Road Traffic Injury",136.6,"Y1","Mortality",5
"Tight Suppression",75,50,60,0,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",75,50,60,0,3.125,"Road Traffic Injury",72.12,"Y1","Mortality",5
"Tight Suppression",75,50,60,0,3.75,"Road Traffic Injury",156.36,"Y1","Mortality",5
"Tight Suppression",75,50,60,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",75,50,60,1,3.125,"Road Traffic Injury",60.33,"Y1","Mortality",5
"Tight Suppression",75,50,60,1,3.75,"Road Traffic Injury",162.3,"Y1","Mortality",5
"Tight Suppression",75,75,60,0,2.5,"Road Traffic Injury",0.77,"Y1","Mortality",5
"Tight Suppression",75,75,60,0,3.125,"Road Traffic Injury",51.16,"Y1","Mortality",5
"Tight Suppression",75,75,60,0,3.75,"Road Traffic Injury",130.75,"Y1","Mortality",5
"Tight Suppression",75,75,60,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",75,75,60,1,3.125,"Road Traffic Injury",44.76,"Y1","Mortality",5
"Tight Suppression",75,75,60,1,3.75,"Road Traffic Injury",135.6,"Y1","Mortality",5
"Tight Suppression",75,90,60,0,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",75,90,60,0,3.125,"Road Traffic Injury",47.68,"Y1","Mortality",5
"Tight Suppression",75,90,60,0,3.75,"Road Traffic Injury",100.87,"Y1","Mortality",5
"Tight Suppression",75,90,60,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",75,90,60,1,3.125,"Road Traffic Injury",41.59,"Y1","Mortality",5
"Tight Suppression",75,90,60,1,3.75,"Road Traffic Injury",108.8,"Y1","Mortality",5
"Tight Suppression",90,50,60,0,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",90,50,60,0,3.125,"Road Traffic Injury",42.5,"Y1","Mortality",5
"Tight Suppression",90,50,60,0,3.75,"Road Traffic Injury",149.35,"Y1","Mortality",5
"Tight Suppression",90,50,60,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",90,50,60,1,3.125,"Road Traffic Injury",44.99,"Y1","Mortality",5
"Tight Suppression",90,50,60,1,3.75,"Road Traffic Injury",159.43,"Y1","Mortality",5
"Tight Suppression",90,75,60,0,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",90,75,60,0,3.125,"Road Traffic Injury",38.9,"Y1","Mortality",5
"Tight Suppression",90,75,60,0,3.75,"Road Traffic Injury",111.25,"Y1","Mortality",5
"Tight Suppression",90,75,60,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",90,75,60,1,3.125,"Road Traffic Injury",32.13,"Y1","Mortality",5
"Tight Suppression",90,75,60,1,3.75,"Road Traffic Injury",121.61,"Y1","Mortality",5
"Tight Suppression",90,90,60,0,2.5,"Road Traffic Injury",0.21,"Y1","Mortality",5
"Tight Suppression",90,90,60,0,3.125,"Road Traffic Injury",34.17,"Y1","Mortality",5
"Tight Suppression",90,90,60,0,3.75,"Road Traffic Injury",90.66,"Y1","Mortality",5
"Tight Suppression",90,90,60,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",90,90,60,1,3.125,"Road Traffic Injury",30.14,"Y1","Mortality",5
"Tight Suppression",90,90,60,1,3.75,"Road Traffic Injury",96.08,"Y1","Mortality",5
"Tight Suppression",50,50,75,0,2.5,"Road Traffic Injury",0.2,"Y1","Mortality",5
"Tight Suppression",50,50,75,0,3.125,"Road Traffic Injury",73.29,"Y1","Mortality",5
"Tight Suppression",50,50,75,0,3.75,"Road Traffic Injury",158.63,"Y1","Mortality",5
"Tight Suppression",50,50,75,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",50,50,75,1,3.125,"Road Traffic Injury",67.33,"Y1","Mortality",5
"Tight Suppression",50,50,75,1,3.75,"Road Traffic Injury",165.64,"Y1","Mortality",5
"Tight Suppression",50,75,75,0,2.5,"Road Traffic Injury",0.31,"Y1","Mortality",5
"Tight Suppression",50,75,75,0,3.125,"Road Traffic Injury",58.54,"Y1","Mortality",5
"Tight Suppression",50,75,75,0,3.75,"Road Traffic Injury",125.14,"Y1","Mortality",5
"Tight Suppression",50,75,75,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",50,75,75,1,3.125,"Road Traffic Injury",50.83,"Y1","Mortality",5
"Tight Suppression",50,75,75,1,3.75,"Road Traffic Injury",131.01,"Y1","Mortality",5
"Tight Suppression",50,90,75,0,2.5,"Road Traffic Injury",0.57,"Y1","Mortality",5
"Tight Suppression",50,90,75,0,3.125,"Road Traffic Injury",52.72,"Y1","Mortality",5
"Tight Suppression",50,90,75,0,3.75,"Road Traffic Injury",95.51,"Y1","Mortality",5
"Tight Suppression",50,90,75,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",50,90,75,1,3.125,"Road Traffic Injury",43.03,"Y1","Mortality",5
"Tight Suppression",50,90,75,1,3.75,"Road Traffic Injury",108.11,"Y1","Mortality",5
"Tight Suppression",75,50,75,0,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",75,50,75,0,3.125,"Road Traffic Injury",49.02,"Y1","Mortality",5
"Tight Suppression",75,50,75,0,3.75,"Road Traffic Injury",141.27,"Y1","Mortality",5
"Tight Suppression",75,50,75,1,2.5,"Road Traffic Injury",0.21,"Y1","Mortality",5
"Tight Suppression",75,50,75,1,3.125,"Road Traffic Injury",42.09,"Y1","Mortality",5
"Tight Suppression",75,50,75,1,3.75,"Road Traffic Injury",142.35,"Y1","Mortality",5
"Tight Suppression",75,75,75,0,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",75,75,75,0,3.125,"Road Traffic Injury",36.81,"Y1","Mortality",5
"Tight Suppression",75,75,75,0,3.75,"Road Traffic Injury",99.26,"Y1","Mortality",5
"Tight Suppression",75,75,75,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",75,75,75,1,3.125,"Road Traffic Injury",30.77,"Y1","Mortality",5
"Tight Suppression",75,75,75,1,3.75,"Road Traffic Injury",103.97,"Y1","Mortality",5
"Tight Suppression",75,90,75,0,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",75,90,75,0,3.125,"Road Traffic Injury",33.5,"Y1","Mortality",5
"Tight Suppression",75,90,75,0,3.75,"Road Traffic Injury",84.72,"Y1","Mortality",5
"Tight Suppression",75,90,75,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",75,90,75,1,3.125,"Road Traffic Injury",27.19,"Y1","Mortality",5
"Tight Suppression",75,90,75,1,3.75,"Road Traffic Injury",85.1,"Y1","Mortality",5
"Tight Suppression",90,50,75,0,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",90,50,75,0,3.125,"Road Traffic Injury",25.79,"Y1","Mortality",5
"Tight Suppression",90,50,75,0,3.75,"Road Traffic Injury",108.44,"Y1","Mortality",5
"Tight Suppression",90,50,75,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",90,50,75,1,3.125,"Road Traffic Injury",20.72,"Y1","Mortality",5
"Tight Suppression",90,50,75,1,3.75,"Road Traffic Injury",119.6,"Y1","Mortality",5
"Tight Suppression",90,75,75,0,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",90,75,75,0,3.125,"Road Traffic Injury",20.37,"Y1","Mortality",5
"Tight Suppression",90,75,75,0,3.75,"Road Traffic Injury",79.39,"Y1","Mortality",5
"Tight Suppression",90,75,75,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",90,75,75,1,3.125,"Road Traffic Injury",16.88,"Y1","Mortality",5
"Tight Suppression",90,75,75,1,3.75,"Road Traffic Injury",85.01,"Y1","Mortality",5
"Tight Suppression",90,90,75,0,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",90,90,75,0,3.125,"Road Traffic Injury",19.29,"Y1","Mortality",5
"Tight Suppression",90,90,75,0,3.75,"Road Traffic Injury",76.88,"Y1","Mortality",5
"Tight Suppression",90,90,75,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",90,90,75,1,3.125,"Road Traffic Injury",14.86,"Y1","Mortality",5
"Tight Suppression",90,90,75,1,3.75,"Road Traffic Injury",77.59,"Y1","Mortality",5
"Tight Suppression",50,50,90,0,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",50,50,90,0,3.125,"Road Traffic Injury",60.72,"Y1","Mortality",5
"Tight Suppression",50,50,90,0,3.75,"Road Traffic Injury",145.16,"Y1","Mortality",5
"Tight Suppression",50,50,90,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",50,50,90,1,3.125,"Road Traffic Injury",53.02,"Y1","Mortality",5
"Tight Suppression",50,50,90,1,3.75,"Road Traffic Injury",156.9,"Y1","Mortality",5
"Tight Suppression",50,75,90,0,2.5,"Road Traffic Injury",0.23,"Y1","Mortality",5
"Tight Suppression",50,75,90,0,3.125,"Road Traffic Injury",46.77,"Y1","Mortality",5
"Tight Suppression",50,75,90,0,3.75,"Road Traffic Injury",99.96,"Y1","Mortality",5
"Tight Suppression",50,75,90,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",50,75,90,1,3.125,"Road Traffic Injury",39.2,"Y1","Mortality",5
"Tight Suppression",50,75,90,1,3.75,"Road Traffic Injury",112.26,"Y1","Mortality",5
"Tight Suppression",50,90,90,0,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",50,90,90,0,3.125,"Road Traffic Injury",43.03,"Y1","Mortality",5
"Tight Suppression",50,90,90,0,3.75,"Road Traffic Injury",83.49,"Y1","Mortality",5
"Tight Suppression",50,90,90,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",50,90,90,1,3.125,"Road Traffic Injury",37.48,"Y1","Mortality",5
"Tight Suppression",50,90,90,1,3.75,"Road Traffic Injury",92.47,"Y1","Mortality",5
"Tight Suppression",75,50,90,0,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",75,50,90,0,3.125,"Road Traffic Injury",31.87,"Y1","Mortality",5
"Tight Suppression",75,50,90,0,3.75,"Road Traffic Injury",108.62,"Y1","Mortality",5
"Tight Suppression",75,50,90,1,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
"Tight Suppression",75,50,90,1,3.125,"Road Traffic Injury",27.59,"Y1","Mortality",5
"Tight Suppression",75,50,90,1,3.75,"Road Traffic Injury",116.83,"Y1","Mortality",5
"Tight Suppression",75,75,90,0,2.5,"Road Traffic Injury",0,"Y1","Mortality",5
