"v1trans","v2trans","vUptake","strategy","relax","R0","HALYprice","p"
50,75,60,"Loose Suppression",0,2.5,24000,0.515287272166461
75,75,60,"Loose Suppression",0,2.5,24000,0.642006063601002
90,75,60,"Loose Suppression",0,2.5,24000,0.235824308125302
50,90,60,"Loose Suppression",0,2.5,24000,0.0190122188068926
75,90,60,"Loose Suppression",0,2.5,24000,0.633513047127053
90,90,60,"Loose Suppression",0,2.5,24000,0.427539794472978
50,50,75,"Loose Suppression",0,2.5,24000,0.517879429506138
75,50,75,"Loose Suppression",0,2.5,24000,0.999220086028799
90,50,75,"Loose Suppression",0,2.5,24000,0.213835538830608
50,75,75,"Loose Suppression",0,2.5,24000,0.144042815780267
75,75,75,"Loose Suppression",0,2.5,24000,0.154587655793875
90,75,75,"Loose Suppression",0,2.5,24000,0.0917126042768359
50,90,75,"Loose Suppression",0,2.5,24000,0.839270153315738
75,90,75,"Loose Suppression",0,2.5,24000,0.487705011386424
90,90,75,"Loose Suppression",0,2.5,24000,0.426324086496606
50,50,90,"Loose Suppression",0,2.5,24000,0.22344090254046
75,50,90,"Loose Suppression",0,2.5,24000,0.0380191751755774
90,50,90,"Loose Suppression",0,2.5,24000,0.888448600890115
50,75,90,"Loose Suppression",0,2.5,24000,0.726345289964229
75,75,90,"Loose Suppression",0,2.5,24000,0.437659122282639
90,75,90,"Loose Suppression",0,2.5,24000,0.0292853701394051
50,90,90,"Loose Suppression",0,2.5,24000,0.229943187441677
75,90,90,"Loose Suppression",0,2.5,24000,0.776444929884747
90,90,90,"Loose Suppression",0,2.5,24000,0.410199447069317
50,50,60,"Tight Suppression",0,2.5,24000,0.028159326640889
75,50,60,"Tight Suppression",0,2.5,24000,0.251269958913326
90,50,60,"Tight Suppression",0,2.5,24000,0.589648133609444
50,75,60,"Tight Suppression",0,2.5,24000,0.323167912429199
75,75,60,"Tight Suppression",0,2.5,24000,0.0257351689506322
90,75,60,"Tight Suppression",0,2.5,24000,0.551807141397148
50,90,60,"Tight Suppression",0,2.5,24000,0.609995435457677
75,90,60,"Tight Suppression",0,2.5,24000,0.821363517548889
90,90,60,"Tight Suppression",0,2.5,24000,0.565709970658645
50,50,75,"Tight Suppression",0,2.5,24000,0.0680193149019033
75,50,75,"Tight Suppression",0,2.5,24000,0.144595722435042
90,50,75,"Tight Suppression",0,2.5,24000,0.0687454997096211
50,75,75,"Tight Suppression",0,2.5,24000,0.577653707936406
75,75,75,"Tight Suppression",0,2.5,24000,0.473357239272445
90,75,75,"Tight Suppression",0,2.5,24000,0.797421313356608
50,90,75,"Tight Suppression",0,2.5,24000,0.134320410201326
75,90,75,"Tight Suppression",0,2.5,24000,0.114155734656379
90,90,75,"Tight Suppression",0,2.5,24000,0.440353669459
50,50,90,"Tight Suppression",0,2.5,24000,0.0868858222384006
75,50,90,"Tight Suppression",0,2.5,24000,0.940688560483977
90,50,90,"Tight Suppression",0,2.5,24000,0.912209420930594
50,75,90,"Tight Suppression",0,2.5,24000,0.0812998721376061
75,75,90,"Tight Suppression",0,2.5,24000,0.216689065797254
90,75,90,"Tight Suppression",0,2.5,24000,0.582912425277755
50,90,90,"Tight Suppression",0,2.5,24000,0.450989875476807
75,90,90,"Tight Suppression",0,2.5,24000,0.769663237035275
90,90,90,"Tight Suppression",0,2.5,24000,0.577318416675553
50,50,60,"Moderate Elimination",0,2.5,24000,0.155451801139861
75,50,60,"Moderate Elimination",0,2.5,24000,0.225203160895035
90,50,60,"Moderate Elimination",0,2.5,24000,0.578881847206503
50,75,60,"Moderate Elimination",0,2.5,24000,0.947671569418162
75,75,60,"Moderate Elimination",0,2.5,24000,0.0688179275020957
90,75,60,"Moderate Elimination",0,2.5,24000,0.5862416413147
50,90,60,"Moderate Elimination",0,2.5,24000,0.523945955326781
75,90,60,"Moderate Elimination",0,2.5,24000,0.335537439212203
90,90,60,"Moderate Elimination",0,2.5,24000,0.148019841406494
50,50,75,"Moderate Elimination",0,2.5,24000,0.214786802185699
75,50,75,"Moderate Elimination",0,2.5,24000,0.350550798466429
90,50,75,"Moderate Elimination",0,2.5,24000,0.291231538401917
50,75,75,"Moderate Elimination",0,2.5,24000,0.0680093173868954
75,75,75,"Moderate Elimination",0,2.5,24000,0.60912121203728
90,75,75,"Moderate Elimination",0,2.5,24000,0.0111766112968326
50,90,75,"Moderate Elimination",0,2.5,24000,0.00352093786932528
75,90,75,"Moderate Elimination",0,2.5,24000,0.819308360572904
90,90,75,"Moderate Elimination",0,2.5,24000,0.303575015859678
50,50,90,"Moderate Elimination",0,2.5,24000,0.316977968905121
75,50,90,"Moderate Elimination",0,2.5,24000,0.354409466730431
90,50,90,"Moderate Elimination",0,2.5,24000,0.497993019642308
50,75,90,"Moderate Elimination",0,2.5,24000,0.913538890890777
75,75,90,"Moderate Elimination",0,2.5,24000,0.618525000289083
90,75,90,"Moderate Elimination",0,2.5,24000,0.939473100472242
50,90,90,"Moderate Elimination",0,2.5,24000,0.654076941777021
75,90,90,"Moderate Elimination",0,2.5,24000,0.132969327736646
90,90,90,"Moderate Elimination",0,2.5,24000,0.231167581630871
50,50,60,"Aggressive Elimination",0,2.5,24000,0.299269960029051
75,50,60,"Aggressive Elimination",0,2.5,24000,0.513076779199764
90,50,60,"Aggressive Elimination",0,2.5,24000,0.717303583398461
50,75,60,"Aggressive Elimination",0,2.5,24000,0.978884482057765
75,75,60,"Aggressive Elimination",0,2.5,24000,0.138972569722682
90,75,60,"Aggressive Elimination",0,2.5,24000,0.16052159294486
50,90,60,"Aggressive Elimination",0,2.5,24000,0.707355396123603
75,90,60,"Aggressive Elimination",0,2.5,24000,0.705608291784301
90,90,60,"Aggressive Elimination",0,2.5,24000,0.382479374995455
50,50,75,"Aggressive Elimination",0,2.5,24000,0.682236143387854
75,50,75,"Aggressive Elimination",0,2.5,24000,0.312110318569466
90,50,75,"Aggressive Elimination",0,2.5,24000,0.705118420301005
50,75,75,"Aggressive Elimination",0,2.5,24000,0.220564363757148
75,75,75,"Aggressive Elimination",0,2.5,24000,0.0369141371920705
90,75,75,"Aggressive Elimination",0,2.5,24000,0.979878451908007
50,90,75,"Aggressive Elimination",0,2.5,24000,0.0179910066071898
75,90,75,"Aggressive Elimination",0,2.5,24000,0.320463864132762
90,90,75,"Aggressive Elimination",0,2.5,24000,0.883299391483888
50,50,90,"Aggressive Elimination",0,2.5,24000,0.0408583984244615
75,50,90,"Aggressive Elimination",0,2.5,24000,0.495134603464976
90,50,90,"Aggressive Elimination",0,2.5,24000,0.644580908352509
50,75,90,"Aggressive Elimination",0,2.5,24000,0.60951058100909
75,75,90,"Aggressive Elimination",0,2.5,24000,0.0390797874424607
90,75,90,"Aggressive Elimination",0,2.5,24000,0.451788318343461
50,90,90,"Aggressive Elimination",0,2.5,24000,0.266761934384704
75,90,90,"Aggressive Elimination",0,2.5,24000,0.202995211118832
90,90,90,"Aggressive Elimination",0,2.5,24000,0.771512696985155
50,50,60,"Loose Suppression",1,2.5,24000,0.399218579987064
75,50,60,"Loose Suppression",1,2.5,24000,0.58189058653079
90,50,60,"Loose Suppression",1,2.5,24000,0.26211401540786
50,75,60,"Loose Suppression",1,2.5,24000,0.994980973890051
75,75,60,"Loose Suppression",1,2.5,24000,0.127300677122548
90,75,60,"Loose Suppression",1,2.5,24000,0.762195210205391
50,90,60,"Loose Suppression",1,2.5,24000,0.346390004269779
75,90,60,"Loose Suppression",1,2.5,24000,0.664091110229492
90,90,60,"Loose Suppression",1,2.5,24000,0.852378111099824
50,50,75,"Loose Suppression",1,2.5,24000,0.373918644618243
75,50,75,"Loose Suppression",1,2.5,24000,0.862133526010439
90,50,75,"Loose Suppression",1,2.5,24000,0.121403428493068
50,75,75,"Loose Suppression",1,2.5,24000,0.733835790073499
75,75,75,"Loose Suppression",1,2.5,24000,0.112793743144721
90,75,75,"Loose Suppression",1,2.5,24000,0.215379011351615
50,90,75,"Loose Suppression",1,2.5,24000,0.712235344806686
75,90,75,"Loose Suppression",1,2.5,24000,0.943759862333536
90,90,75,"Loose Suppression",1,2.5,24000,0.845000735949725
50,50,90,"Loose Suppression",1,2.5,24000,0.718312871176749
75,50,90,"Loose Suppression",1,2.5,24000,0.684424848528579
90,50,90,"Loose Suppression",1,2.5,24000,0.32295233826153
50,75,90,"Loose Suppression",1,2.5,24000,0.826808333396912
75,75,90,"Loose Suppression",1,2.5,24000,0.892399931093678
90,75,90,"Loose Suppression",1,2.5,24000,0.623327264329419
50,90,90,"Loose Suppression",1,2.5,24000,0.539105328032747
75,90,90,"Loose Suppression",1,2.5,24000,0.295795709360391
90,90,90,"Loose Suppression",1,2.5,24000,0.116961826104671
50,50,60,"Tight Suppression",1,2.5,24000,0.837226108182222
75,50,60,"Tight Suppression",1,2.5,24000,0.572260800749063
90,50,60,"Tight Suppression",1,2.5,24000,0.386889008339494
50,75,60,"Tight Suppression",1,2.5,24000,0.363252087961882
75,75,60,"Tight Suppression",1,2.5,24000,0.342893993016332
90,75,60,"Tight Suppression",1,2.5,24000,0.199179031420499
50,90,60,"Tight Suppression",1,2.5,24000,0.165256177308038
75,90,60,"Tight Suppression",1,2.5,24000,0.391728263348341
90,90,60,"Tight Suppression",1,2.5,24000,0.743211342720315
50,50,75,"Tight Suppression",1,2.5,24000,0.3864442165941
75,50,75,"Tight Suppression",1,2.5,24000,0.482187782181427
90,50,75,"Tight Suppression",1,2.5,24000,0.509129272773862
50,75,75,"Tight Suppression",1,2.5,24000,0.312571374699473
75,75,75,"Tight Suppression",1,2.5,24000,0.800658221822232
90,75,75,"Tight Suppression",1,2.5,24000,0.55049760825932
50,90,75,"Tight Suppression",1,2.5,24000,0.642438511829823
75,90,75,"Tight Suppression",1,2.5,24000,0.267143144039437
90,90,75,"Tight Suppression",1,2.5,24000,0.11113855894655
50,50,90,"Tight Suppression",1,2.5,24000,0.952016960596666
75,50,90,"Tight Suppression",1,2.5,24000,0.762380944332108
90,50,90,"Tight Suppression",1,2.5,24000,0.731608813162893
50,75,90,"Tight Suppression",1,2.5,24000,0.344475281657651
75,75,90,"Tight Suppression",1,2.5,24000,0.298085673013702
90,75,90,"Tight Suppression",1,2.5,24000,0.546415577176958
50,90,90,"Tight Suppression",1,2.5,24000,0.621276708785444
75,90,90,"Tight Suppression",1,2.5,24000,0.873112723929808
90,90,90,"Tight Suppression",1,2.5,24000,0.419163384474814
50,50,60,"Moderate Elimination",1,2.5,24000,0.350488871568814
75,50,60,"Moderate Elimination",1,2.5,24000,0.625851199030876
90,50,60,"Moderate Elimination",1,2.5,24000,0.144931174814701
50,75,60,"Moderate Elimination",1,2.5,24000,0.97212935751304
75,75,60,"Moderate Elimination",1,2.5,24000,0.415665486827493
90,75,60,"Moderate Elimination",1,2.5,24000,0.00783515209332108
50,90,60,"Moderate Elimination",1,2.5,24000,0.833213774953038
75,90,60,"Moderate Elimination",1,2.5,24000,0.804923448711634
90,90,60,"Moderate Elimination",1,2.5,24000,0.412338823545724
50,50,75,"Moderate Elimination",1,2.5,24000,0.30025137681514
75,50,75,"Moderate Elimination",1,2.5,24000,0.217819687211886
90,50,75,"Moderate Elimination",1,2.5,24000,0.638259270228446
50,75,75,"Moderate Elimination",1,2.5,24000,0.386323753511533
75,75,75,"Moderate Elimination",1,2.5,24000,0.416202877648175
90,75,75,"Moderate Elimination",1,2.5,24000,0.0678699286654592
50,90,75,"Moderate Elimination",1,2.5,24000,0.54928555036895
75,90,75,"Moderate Elimination",1,2.5,24000,0.712587749119848
90,90,75,"Moderate Elimination",1,2.5,24000,0.399208693066612
50,50,90,"Moderate Elimination",1,2.5,24000,0.0761575133074075
75,50,90,"Moderate Elimination",1,2.5,24000,0.997682200279087
90,50,90,"Moderate Elimination",1,2.5,24000,0.603651124052703
50,75,90,"Moderate Elimination",1,2.5,24000,0.62309487699531
75,75,90,"Moderate Elimination",1,2.5,24000,0.433014495531097
90,75,90,"Moderate Elimination",1,2.5,24000,0.226688560796902
50,90,90,"Moderate Elimination",1,2.5,24000,0.627667862456292
75,90,90,"Moderate Elimination",1,2.5,24000,0.52040632464923
90,90,90,"Moderate Elimination",1,2.5,24000,0.623436993220821
50,50,60,"Aggressive Elimination",1,2.5,24000,0.226931965211406
75,50,60,"Aggressive Elimination",1,2.5,24000,0.148780508199707
90,50,60,"Aggressive Elimination",1,2.5,24000,0.0453144779894501
50,75,60,"Aggressive Elimination",1,2.5,24000,0.776612065732479
75,75,60,"Aggressive Elimination",1,2.5,24000,0.686188509920612
90,75,60,"Aggressive Elimination",1,2.5,24000,0.239423632156104
50,90,60,"Aggressive Elimination",1,2.5,24000,0.201974333729595
75,90,60,"Aggressive Elimination",1,2.5,24000,0.188001402420923
90,90,60,"Aggressive Elimination",1,2.5,24000,0.488674298161641
50,50,75,"Aggressive Elimination",1,2.5,24000,0.429323927732185
75,50,75,"Aggressive Elimination",1,2.5,24000,0.514420837396756
90,50,75,"Aggressive Elimination",1,2.5,24000,0.429743516026065
50,75,75,"Aggressive Elimination",1,2.5,24000,0.602650592802092
75,75,75,"Aggressive Elimination",1,2.5,24000,0.238287398591638
90,75,75,"Aggressive Elimination",1,2.5,24000,0.909225580282509
50,90,75,"Aggressive Elimination",1,2.5,24000,0.466713580768555
75,90,75,"Aggressive Elimination",1,2.5,24000,0.197291882243007
90,90,75,"Aggressive Elimination",1,2.5,24000,0.674144864780828
50,50,90,"Aggressive Elimination",1,2.5,24000,0.71169068547897
75,50,90,"Aggressive Elimination",1,2.5,24000,0.0604883809573948
90,50,90,"Aggressive Elimination",1,2.5,24000,0.890206485753879
50,75,90,"Aggressive Elimination",1,2.5,24000,0.871251845499501
75,75,90,"Aggressive Elimination",1,2.5,24000,0.907802775269374
90,75,90,"Aggressive Elimination",1,2.5,24000,0.229102873709053
50,90,90,"Aggressive Elimination",1,2.5,24000,0.645885709207505
75,90,90,"Aggressive Elimination",1,2.5,24000,0.469067800557241
90,90,90,"Aggressive Elimination",1,2.5,24000,0.182432969799265
50,50,60,"Loose Suppression",0,3.125,24000,0.238734977087006
75,50,60,"Loose Suppression",0,3.125,24000,0.469722969923168
90,50,60,"Loose Suppression",0,3.125,24000,0.163008554372936
50,75,60,"Loose Suppression",0,3.125,24000,0.948170102667063
75,75,60,"Loose Suppression",0,3.125,24000,0.834327367134392
90,75,60,"Loose Suppression",0,3.125,24000,0.393518048338592
50,90,60,"Loose Suppression",0,3.125,24000,0.63242683163844
75,90,60,"Loose Suppression",0,3.125,24000,0.204570204950869
90,90,60,"Loose Suppression",0,3.125,24000,0.805700728436932
50,50,75,"Loose Suppression",0,3.125,24000,0.229078442789614
75,50,75,"Loose Suppression",0,3.125,24000,0.0663470870349556
90,50,75,"Loose Suppression",0,3.125,24000,0.251504625659436
50,75,75,"Loose Suppression",0,3.125,24000,0.29142809426412
75,75,75,"Loose Suppression",0,3.125,24000,0.764402786968276
90,75,75,"Loose Suppression",0,3.125,24000,0.155108476756141
50,90,75,"Loose Suppression",0,3.125,24000,0.593048908049241
75,90,75,"Loose Suppression",0,3.125,24000,0.386333742178977
90,90,75,"Loose Suppression",0,3.125,24000,0.620584941934794
50,50,90,"Loose Suppression",0,3.125,24000,0.712351564550772
75,50,90,"Loose Suppression",0,3.125,24000,0.700011295266449
90,50,90,"Loose Suppression",0,3.125,24000,0.00662217638455331
50,75,90,"Loose Suppression",0,3.125,24000,0.59782246267423
75,75,90,"Loose Suppression",0,3.125,24000,0.165430321590975
90,75,90,"Loose Suppression",0,3.125,24000,0.402246658224612
50,90,90,"Loose Suppression",0,3.125,24000,0.610853337217122
75,90,90,"Loose Suppression",0,3.125,24000,0.191351867979392
90,90,90,"Loose Suppression",0,3.125,24000,0.575098507339135
50,50,60,"Tight Suppression",0,3.125,24000,0.307533590588719
75,50,60,"Tight Suppression",0,3.125,24000,0.966541471658275
90,50,60,"Tight Suppression",0,3.125,24000,0.167961389292032
50,75,60,"Tight Suppression",0,3.125,24000,0.934358257101849
75,75,60,"Tight Suppression",0,3.125,24000,0.599015770712867
90,75,60,"Tight Suppression",0,3.125,24000,0.147666786331683
50,90,60,"Tight Suppression",0,3.125,24000,0.307237672852352
75,90,60,"Tight Suppression",0,3.125,24000,0.219223600812256
90,90,60,"Tight Suppression",0,3.125,24000,0.808730753138661
50,50,75,"Tight Suppression",0,3.125,24000,0.053895510500297
75,50,75,"Tight Suppression",0,3.125,24000,0.976622435031459
90,50,75,"Tight Suppression",0,3.125,24000,0.764077889500186
50,75,75,"Tight Suppression",0,3.125,24000,0.770290031796321
75,75,75,"Tight Suppression",0,3.125,24000,0.355892318068072
90,75,75,"Tight Suppression",0,3.125,24000,0.523642182582989
50,90,75,"Tight Suppression",0,3.125,24000,0.214725760277361
75,90,75,"Tight Suppression",0,3.125,24000,0.615835130913183
90,90,75,"Tight Suppression",0,3.125,24000,0.399538161698729
50,50,90,"Tight Suppression",0,3.125,24000,0.914698773995042
75,50,90,"Tight Suppression",0,3.125,24000,0.446884703822434
90,50,90,"Tight Suppression",0,3.125,24000,0.56537759443745
50,75,90,"Tight Suppression",0,3.125,24000,0.691344531718642
75,75,90,"Tight Suppression",0,3.125,24000,0.688163285143673
90,75,90,"Tight Suppression",0,3.125,24000,0.270105796633288
50,90,90,"Tight Suppression",0,3.125,24000,0.669030247954652
75,90,90,"Tight Suppression",0,3.125,24000,0.340720670763403
90,90,90,"Tight Suppression",0,3.125,24000,0.54542335588485
50,50,60,"Moderate Elimination",0,3.125,24000,0.0908543835394084
75,50,60,"Moderate Elimination",0,3.125,24000,0.696400579763576
90,50,60,"Moderate Elimination",0,3.125,24000,0.961298138136044
50,75,60,"Moderate Elimination",0,3.125,24000,0.0761223724111915
75,75,60,"Moderate Elimination",0,3.125,24000,0.0143585137557238
90,75,60,"Moderate Elimination",0,3.125,24000,0.207892101258039
50,90,60,"Moderate Elimination",0,3.125,24000,0.209940255852416
75,90,60,"Moderate Elimination",0,3.125,24000,0.371618246892467
90,90,60,"Moderate Elimination",0,3.125,24000,0.5088259303011
50,50,75,"Moderate Elimination",0,3.125,24000,0.565856387140229
75,50,75,"Moderate Elimination",0,3.125,24000,0.0377211447339505
90,50,75,"Moderate Elimination",0,3.125,24000,0.776897908421233
50,75,75,"Moderate Elimination",0,3.125,24000,0.364918559789658
75,75,75,"Moderate Elimination",0,3.125,24000,0.314622711157426
90,75,75,"Moderate Elimination",0,3.125,24000,0.355355870211497
50,90,75,"Moderate Elimination",0,3.125,24000,0.103716454934329
75,90,75,"Moderate Elimination",0,3.125,24000,0.591772897168994
90,90,75,"Moderate Elimination",0,3.125,24000,0.0367595332209021
50,50,90,"Moderate Elimination",0,3.125,24000,0.368326940573752
75,50,90,"Moderate Elimination",0,3.125,24000,0.058232472743839
90,50,90,"Moderate Elimination",0,3.125,24000,0.100723970681429
50,75,90,"Moderate Elimination",0,3.125,24000,0.405222716741264
75,75,90,"Moderate Elimination",0,3.125,24000,0.689365344587713
90,75,90,"Moderate Elimination",0,3.125,24000,0.906437424244359
50,90,90,"Moderate Elimination",0,3.125,24000,0.893157882848755
75,90,90,"Moderate Elimination",0,3.125,24000,0.662215785589069
90,90,90,"Moderate Elimination",0,3.125,24000,0.0885988813824952
50,50,60,"Aggressive Elimination",0,3.125,24000,0.292089938884601
75,50,60,"Aggressive Elimination",0,3.125,24000,0.104000135092065
90,50,60,"Aggressive Elimination",0,3.125,24000,0.221102247014642
50,75,60,"Aggressive Elimination",0,3.125,24000,0.596384735079482
75,75,60,"Aggressive Elimination",0,3.125,24000,0.726760130608454
90,75,60,"Aggressive Elimination",0,3.125,24000,0.509660387644544
50,90,60,"Aggressive Elimination",0,3.125,24000,0.504013607045636
75,90,60,"Aggressive Elimination",0,3.125,24000,0.0644050280097872
90,90,60,"Aggressive Elimination",0,3.125,24000,0.0287016835063696
50,50,75,"Aggressive Elimination",0,3.125,24000,0.953006902942434
75,50,75,"Aggressive Elimination",0,3.125,24000,0.735988420434296
90,50,75,"Aggressive Elimination",0,3.125,24000,0.900338725186884
50,75,75,"Aggressive Elimination",0,3.125,24000,0.787653972394764
75,75,75,"Aggressive Elimination",0,3.125,24000,0.0728437441866845
90,75,75,"Aggressive Elimination",0,3.125,24000,0.961941862246022
50,90,75,"Aggressive Elimination",0,3.125,24000,0.568617157405242
75,90,75,"Aggressive Elimination",0,3.125,24000,0.995862108655274
90,90,75,"Aggressive Elimination",0,3.125,24000,0.937933834269643
50,50,90,"Aggressive Elimination",0,3.125,24000,0.276105476077646
75,50,90,"Aggressive Elimination",0,3.125,24000,0.462539269821718
90,50,90,"Aggressive Elimination",0,3.125,24000,0.481310034403577
50,75,90,"Aggressive Elimination",0,3.125,24000,0.192632371559739
75,75,90,"Aggressive Elimination",0,3.125,24000,0.863209791714326
90,75,90,"Aggressive Elimination",0,3.125,24000,0.0189561550505459
50,90,90,"Aggressive Elimination",0,3.125,24000,0.689469770994037
75,90,90,"Aggressive Elimination",0,3.125,24000,0.562075899681076
90,90,90,"Aggressive Elimination",0,3.125,24000,0.317513564601541
50,50,60,"Loose Suppression",1,3.125,24000,0.766472849529237
75,50,60,"Loose Suppression",1,3.125,24000,0.157565369270742
90,50,60,"Loose Suppression",1,3.125,24000,0.373477656627074
50,75,60,"Loose Suppression",1,3.125,24000,0.898982048965991
75,75,60,"Loose Suppression",1,3.125,24000,0.403211055090651
90,75,60,"Loose Suppression",1,3.125,24000,0.987243532435969
50,90,60,"Loose Suppression",1,3.125,24000,0.310063642682508
75,90,60,"Loose Suppression",1,3.125,24000,0.210060867015272
90,90,60,"Loose Suppression",1,3.125,24000,0.0188753758557141
50,50,75,"Loose Suppression",1,3.125,24000,0.800549203064293
75,50,75,"Loose Suppression",1,3.125,24000,0.783296927809715
90,50,75,"Loose Suppression",1,3.125,24000,0.554280553013086
50,75,75,"Loose Suppression",1,3.125,24000,0.189730416983366
75,75,75,"Loose Suppression",1,3.125,24000,0.811103807995096
90,75,75,"Loose Suppression",1,3.125,24000,0.630866409512237
50,90,75,"Loose Suppression",1,3.125,24000,0.742243648739532
75,90,75,"Loose Suppression",1,3.125,24000,0.492410712176934
90,90,75,"Loose Suppression",1,3.125,24000,0.419569916091859
50,50,90,"Loose Suppression",1,3.125,24000,0.510330841876566
75,50,90,"Loose Suppression",1,3.125,24000,0.0709067308343947
90,50,90,"Loose Suppression",1,3.125,24000,0.725240326020867
50,75,90,"Loose Suppression",1,3.125,24000,0.942681075306609
75,75,90,"Loose Suppression",1,3.125,24000,0.370570281287655
90,75,90,"Loose Suppression",1,3.125,24000,0.700998236425221
50,90,90,"Loose Suppression",1,3.125,24000,0.801250085001811
75,90,90,"Loose Suppression",1,3.125,24000,0.877076588803902
90,90,90,"Loose Suppression",1,3.125,24000,0.487302109599113
50,50,60,"Tight Suppression",1,3.125,24000,0.694146799622104
75,50,60,"Tight Suppression",1,3.125,24000,0.883875964209437
90,50,60,"Tight Suppression",1,3.125,24000,0.0742410798557103
50,75,60,"Tight Suppression",1,3.125,24000,0.0782967014238238
75,75,60,"Tight Suppression",1,3.125,24000,0.549153021536767
90,75,60,"Tight Suppression",1,3.125,24000,0.539591608336195
50,90,60,"Tight Suppression",1,3.125,24000,0.379299768479541
75,90,60,"Tight Suppression",1,3.125,24000,0.826871265424415
90,90,60,"Tight Suppression",1,3.125,24000,0.469471896067262
50,50,75,"Tight Suppression",1,3.125,24000,0.0588259240612388
75,50,75,"Tight Suppression",1,3.125,24000,0.835493569727987
90,50,75,"Tight Suppression",1,3.125,24000,0.974338821135461
50,75,75,"Tight Suppression",1,3.125,24000,0.294527483638376
75,75,75,"Tight Suppression",1,3.125,24000,0.341120618628338
90,75,75,"Tight Suppression",1,3.125,24000,0.575896594673395
50,90,75,"Tight Suppression",1,3.125,24000,0.982082125265151
75,90,75,"Tight Suppression",1,3.125,24000,0.869917740812525
90,90,75,"Tight Suppression",1,3.125,24000,0.21986530139111
50,50,90,"Tight Suppression",1,3.125,24000,0.390829449985176
75,50,90,"Tight Suppression",1,3.125,24000,0.631097798934206
90,50,90,"Tight Suppression",1,3.125,24000,0.799533190671355
50,75,90,"Tight Suppression",1,3.125,24000,0.689063928090036
75,75,90,"Tight Suppression",1,3.125,24000,0.977805932285264
90,75,90,"Tight Suppression",1,3.125,24000,0.244377493858337
50,90,90,"Tight Suppression",1,3.125,24000,0.141522363526747
75,90,90,"Tight Suppression",1,3.125,24000,0.841566029470414
90,90,90,"Tight Suppression",1,3.125,24000,0.601457252167165
50,50,60,"Moderate Elimination",1,3.125,24000,0.212721304502338
75,50,60,"Moderate Elimination",1,3.125,24000,0.459853631444275
90,50,60,"Moderate Elimination",1,3.125,24000,0.0255242146085948
50,75,60,"Moderate Elimination",1,3.125,24000,0.209490531124175
75,75,60,"Moderate Elimination",1,3.125,24000,0.0813631401397288
90,75,60,"Moderate Elimination",1,3.125,24000,0.81492605805397
50,90,60,"Moderate Elimination",1,3.125,24000,0.166004421887919
75,90,60,"Moderate Elimination",1,3.125,24000,0.0140019857790321
90,90,60,"Moderate Elimination",1,3.125,24000,0.237792041152716
50,50,75,"Moderate Elimination",1,3.125,24000,0.28146804869175
75,50,75,"Moderate Elimination",1,3.125,24000,0.723533706273884
90,50,75,"Moderate Elimination",1,3.125,24000,0.957620669621974
50,75,75,"Moderate Elimination",1,3.125,24000,0.275431243237108
75,75,75,"Moderate Elimination",1,3.125,24000,0.547226421535015
90,75,75,"Moderate Elimination",1,3.125,24000,0.898359155049548
50,90,75,"Moderate Elimination",1,3.125,24000,0.728298640111461
75,90,75,"Moderate Elimination",1,3.125,24000,0.704914038069546
90,90,75,"Moderate Elimination",1,3.125,24000,0.871454386971891
50,50,90,"Moderate Elimination",1,3.125,24000,0.518038942245767
75,50,90,"Moderate Elimination",1,3.125,24000,0.801321992417797
90,50,90,"Moderate Elimination",1,3.125,24000,0.398356487741694
50,75,90,"Moderate Elimination",1,3.125,24000,0.202177543658763
75,75,90,"Moderate Elimination",1,3.125,24000,0.274760034866631
90,75,90,"Moderate Elimination",1,3.125,24000,0.848375086439773
50,90,90,"Moderate Elimination",1,3.125,24000,0.439640934579074
75,90,90,"Moderate Elimination",1,3.125,24000,0.44349791132845
90,90,90,"Moderate Elimination",1,3.125,24000,0.27056976989843
50,50,60,"Aggressive Elimination",1,3.125,24000,0.425199557561427
75,50,60,"Aggressive Elimination",1,3.125,24000,0.371725079836324
90,50,60,"Aggressive Elimination",1,3.125,24000,0.164470132673159
50,75,60,"Aggressive Elimination",1,3.125,24000,0.380391894606873
75,75,60,"Aggressive Elimination",1,3.125,24000,0.0634554296266288
90,75,60,"Aggressive Elimination",1,3.125,24000,0.0958811140153557
50,90,60,"Aggressive Elimination",1,3.125,24000,0.0876416261307895
75,90,60,"Aggressive Elimination",1,3.125,24000,0.310135515872389
90,90,60,"Aggressive Elimination",1,3.125,24000,0.592615594621748
50,50,75,"Aggressive Elimination",1,3.125,24000,0.438872819766402
75,50,75,"Aggressive Elimination",1,3.125,24000,0.619325286708772
90,50,75,"Aggressive Elimination",1,3.125,24000,0.9156188366469
50,75,75,"Aggressive Elimination",1,3.125,24000,0.181288685416803
75,75,75,"Aggressive Elimination",1,3.125,24000,0.700836888514459
90,75,75,"Aggressive Elimination",1,3.125,24000,0.611069704405963
50,90,75,"Aggressive Elimination",1,3.125,24000,0.0175614717882127
75,90,75,"Aggressive Elimination",1,3.125,24000,0.173362084664404
90,90,75,"Aggressive Elimination",1,3.125,24000,0.00997585663571954
50,50,90,"Aggressive Elimination",1,3.125,24000,0.620335341896862
75,50,90,"Aggressive Elimination",1,3.125,24000,0.225646626669914
90,50,90,"Aggressive Elimination",1,3.125,24000,0.621673477813601
50,75,90,"Aggressive Elimination",1,3.125,24000,0.429755863500759
75,75,90,"Aggressive Elimination",1,3.125,24000,0.515485632698983
