"v1trans","v2trans","vUptake","strategy","relax","R0","timeHorizon","effect","HALY"
75,75,90,"Tight Suppression",0,2.5,"Y1","Depression",-77.3195807822049
90,75,90,"Tight Suppression",0,2.5,"Y1","Depression",-359.732085093856
50,90,90,"Tight Suppression",0,2.5,"Y1","Depression",37.9328856244683
75,90,90,"Tight Suppression",0,2.5,"Y1","Depression",160.892733652145
90,90,90,"Tight Suppression",0,2.5,"Y1","Depression",-755.949733266607
50,50,60,"Moderate Elimination",0,2.5,"Y1","Depression",-400.076783681288
75,50,60,"Moderate Elimination",0,2.5,"Y1","Depression",111.070291185752
90,50,60,"Moderate Elimination",0,2.5,"Y1","Depression",-244.198602344841
50,75,60,"Moderate Elimination",0,2.5,"Y1","Depression",-346.519623603672
75,75,60,"Moderate Elimination",0,2.5,"Y1","Depression",-42.9146766662598
90,75,60,"Moderate Elimination",0,2.5,"Y1","Depression",-562.664970709011
50,90,60,"Moderate Elimination",0,2.5,"Y1","Depression",-730.258189095184
75,90,60,"Moderate Elimination",0,2.5,"Y1","Depression",181.146425707266
90,90,60,"Moderate Elimination",0,2.5,"Y1","Depression",-8.22071400471036
50,50,75,"Moderate Elimination",0,2.5,"Y1","Depression",-105.516027612612
75,50,75,"Moderate Elimination",0,2.5,"Y1","Depression",-378.093477757648
90,50,75,"Moderate Elimination",0,2.5,"Y1","Depression",-482.233454892412
50,75,75,"Moderate Elimination",0,2.5,"Y1","Depression",186.484271474183
75,75,75,"Moderate Elimination",0,2.5,"Y1","Depression",-302.931865397841
90,75,75,"Moderate Elimination",0,2.5,"Y1","Depression",189.011510508135
50,90,75,"Moderate Elimination",0,2.5,"Y1","Depression",-197.288462845609
75,90,75,"Moderate Elimination",0,2.5,"Y1","Depression",-59.1926788445563
90,90,75,"Moderate Elimination",0,2.5,"Y1","Depression",-693.615833250806
50,50,90,"Moderate Elimination",0,2.5,"Y1","Depression",-739.047684660181
75,50,90,"Moderate Elimination",0,2.5,"Y1","Depression",-423.104164376855
90,50,90,"Moderate Elimination",0,2.5,"Y1","Depression",-304.071253119037
50,75,90,"Moderate Elimination",0,2.5,"Y1","Depression",-201.130906771869
75,75,90,"Moderate Elimination",0,2.5,"Y1","Depression",-678.047229489312
90,75,90,"Moderate Elimination",0,2.5,"Y1","Depression",-155.22538330406
50,90,90,"Moderate Elimination",0,2.5,"Y1","Depression",-730.960961384699
75,90,90,"Moderate Elimination",0,2.5,"Y1","Depression",-460.42622900568
90,90,90,"Moderate Elimination",0,2.5,"Y1","Depression",-119.242399185896
50,50,60,"Aggressive Elimination",0,2.5,"Y1","Depression",-99.6910866349936
75,50,60,"Aggressive Elimination",0,2.5,"Y1","Depression",-217.780204908922
90,50,60,"Aggressive Elimination",0,2.5,"Y1","Depression",-78.9055816829205
50,75,60,"Aggressive Elimination",0,2.5,"Y1","Depression",31.8107312079519
75,75,60,"Aggressive Elimination",0,2.5,"Y1","Depression",168.839737121016
90,75,60,"Aggressive Elimination",0,2.5,"Y1","Depression",-79.8101338557899
50,90,60,"Aggressive Elimination",0,2.5,"Y1","Depression",-602.045349031687
75,90,60,"Aggressive Elimination",0,2.5,"Y1","Depression",-134.414953831583
90,90,60,"Aggressive Elimination",0,2.5,"Y1","Depression",-351.900808000937
50,50,75,"Aggressive Elimination",0,2.5,"Y1","Depression",-135.63255914487
75,50,75,"Aggressive Elimination",0,2.5,"Y1","Depression",169.161573564634
90,50,75,"Aggressive Elimination",0,2.5,"Y1","Depression",-345.76212563552
50,75,75,"Aggressive Elimination",0,2.5,"Y1","Depression",-507.644496811554
75,75,75,"Aggressive Elimination",0,2.5,"Y1","Depression",125.763472449034
90,75,75,"Aggressive Elimination",0,2.5,"Y1","Depression",-277.35805506818
50,90,75,"Aggressive Elimination",0,2.5,"Y1","Depression",-749.779262533411
75,90,75,"Aggressive Elimination",0,2.5,"Y1","Depression",-115.082550281659
90,90,75,"Aggressive Elimination",0,2.5,"Y1","Depression",-597.211327822879
50,50,90,"Aggressive Elimination",0,2.5,"Y1","Depression",173.944277036935
75,50,90,"Aggressive Elimination",0,2.5,"Y1","Depression",-724.616092583165
90,50,90,"Aggressive Elimination",0,2.5,"Y1","Depression",-610.373435728252
50,75,90,"Aggressive Elimination",0,2.5,"Y1","Depression",-230.185879580677
75,75,90,"Aggressive Elimination",0,2.5,"Y1","Depression",-541.121500730515
90,75,90,"Aggressive Elimination",0,2.5,"Y1","Depression",-451.292626280338
50,90,90,"Aggressive Elimination",0,2.5,"Y1","Depression",-427.289078198373
75,90,90,"Aggressive Elimination",0,2.5,"Y1","Depression",-434.448209777474
90,90,90,"Aggressive Elimination",0,2.5,"Y1","Depression",-741.760520683601
50,50,60,"Loose Suppression",1,2.5,"Y1","Depression",-4.37866100110118
75,50,60,"Loose Suppression",1,2.5,"Y1","Depression",-380.036651343107
90,50,60,"Loose Suppression",1,2.5,"Y1","Depression",-488.568075653166
50,75,60,"Loose Suppression",1,2.5,"Y1","Depression",-682.796936435625
75,75,60,"Loose Suppression",1,2.5,"Y1","Depression",-6.3919929787517
90,75,60,"Loose Suppression",1,2.5,"Y1","Depression",-685.13259543106
50,90,60,"Loose Suppression",1,2.5,"Y1","Depression",-334.1251201462
75,90,60,"Loose Suppression",1,2.5,"Y1","Depression",-121.052741259337
90,90,60,"Loose Suppression",1,2.5,"Y1","Depression",-487.786787282676
50,50,75,"Loose Suppression",1,2.5,"Y1","Depression",-346.019468689337
75,50,75,"Loose Suppression",1,2.5,"Y1","Depression",-134.181757410988
90,50,75,"Loose Suppression",1,2.5,"Y1","Depression",-481.150179821998
50,75,75,"Loose Suppression",1,2.5,"Y1","Depression",-618.388778949156
75,75,75,"Loose Suppression",1,2.5,"Y1","Depression",25.9983072057366
90,75,75,"Loose Suppression",1,2.5,"Y1","Depression",97.2045546397566
50,90,75,"Loose Suppression",1,2.5,"Y1","Depression",-608.061945717782
75,90,75,"Loose Suppression",1,2.5,"Y1","Depression",110.773114068434
90,90,75,"Loose Suppression",1,2.5,"Y1","Depression",-226.564525347203
50,50,90,"Loose Suppression",1,2.5,"Y1","Depression",-731.513751158491
75,50,90,"Loose Suppression",1,2.5,"Y1","Depression",-437.70919572562
90,50,90,"Loose Suppression",1,2.5,"Y1","Depression",-538.658417481929
50,75,90,"Loose Suppression",1,2.5,"Y1","Depression",-10.6435915920884
75,75,90,"Loose Suppression",1,2.5,"Y1","Depression",-544.232471799478
90,75,90,"Loose Suppression",1,2.5,"Y1","Depression",-182.212886586785
50,90,90,"Loose Suppression",1,2.5,"Y1","Depression",-763.459493825212
75,90,90,"Loose Suppression",1,2.5,"Y1","Depression",-688.056646334007
90,90,90,"Loose Suppression",1,2.5,"Y1","Depression",-757.073449157178
50,50,60,"Tight Suppression",1,2.5,"Y1","Depression",180.959285283461
75,50,60,"Tight Suppression",1,2.5,"Y1","Depression",-508.745189011097
90,50,60,"Tight Suppression",1,2.5,"Y1","Depression",-548.272528406233
50,75,60,"Tight Suppression",1,2.5,"Y1","Depression",-384.996784105897
75,75,60,"Tight Suppression",1,2.5,"Y1","Depression",-543.099130922928
90,75,60,"Tight Suppression",1,2.5,"Y1","Depression",76.8518359865993
50,90,60,"Tight Suppression",1,2.5,"Y1","Depression",-47.0060554333032
75,90,60,"Tight Suppression",1,2.5,"Y1","Depression",-54.6575968153775
90,90,60,"Tight Suppression",1,2.5,"Y1","Depression",17.9530431516468
50,50,75,"Tight Suppression",1,2.5,"Y1","Depression",-184.667687816545
75,50,75,"Tight Suppression",1,2.5,"Y1","Depression",-340.037645958364
90,50,75,"Tight Suppression",1,2.5,"Y1","Depression",-246.993974270299
50,75,75,"Tight Suppression",1,2.5,"Y1","Depression",-100.91420491226
75,75,75,"Tight Suppression",1,2.5,"Y1","Depression",-557.185649592429
90,75,75,"Tight Suppression",1,2.5,"Y1","Depression",-753.151385998353
50,90,75,"Tight Suppression",1,2.5,"Y1","Depression",-310.795972310007
75,90,75,"Tight Suppression",1,2.5,"Y1","Depression",-792.977486224845
90,90,75,"Tight Suppression",1,2.5,"Y1","Depression",125.545025616884
50,50,90,"Tight Suppression",1,2.5,"Y1","Depression",10.8495145570486
75,50,90,"Tight Suppression",1,2.5,"Y1","Depression",122.072028275579
90,50,90,"Tight Suppression",1,2.5,"Y1","Depression",105.89671395719
50,75,90,"Tight Suppression",1,2.5,"Y1","Depression",116.727460222319
75,75,90,"Tight Suppression",1,2.5,"Y1","Depression",-290.386697696522
90,75,90,"Tight Suppression",1,2.5,"Y1","Depression",-449.79141461663
50,90,90,"Tight Suppression",1,2.5,"Y1","Depression",-669.352783076465
75,90,90,"Tight Suppression",1,2.5,"Y1","Depression",-372.223156923428
90,90,90,"Tight Suppression",1,2.5,"Y1","Depression",-665.128069883212
50,50,60,"Moderate Elimination",1,2.5,"Y1","Depression",-289.024080801755
75,50,60,"Moderate Elimination",1,2.5,"Y1","Depression",-12.3746580909938
90,50,60,"Moderate Elimination",1,2.5,"Y1","Depression",-319.126339117065
50,75,60,"Moderate Elimination",1,2.5,"Y1","Depression",-361.798385810107
75,75,60,"Moderate Elimination",1,2.5,"Y1","Depression",-456.191104557365
90,75,60,"Moderate Elimination",1,2.5,"Y1","Depression",180.288899270818
50,90,60,"Moderate Elimination",1,2.5,"Y1","Depression",169.506826018915
75,90,60,"Moderate Elimination",1,2.5,"Y1","Depression",-415.508886054158
90,90,60,"Moderate Elimination",1,2.5,"Y1","Depression",-13.7393120210618
50,50,75,"Moderate Elimination",1,2.5,"Y1","Depression",-73.3372789807618
75,50,75,"Moderate Elimination",1,2.5,"Y1","Depression",-213.352257339284
90,50,75,"Moderate Elimination",1,2.5,"Y1","Depression",-47.1903059631587
50,75,75,"Moderate Elimination",1,2.5,"Y1","Depression",-216.509845294058
75,75,75,"Moderate Elimination",1,2.5,"Y1","Depression",-734.230436338112
90,75,75,"Moderate Elimination",1,2.5,"Y1","Depression",-651.768062915653
50,90,75,"Moderate Elimination",1,2.5,"Y1","Depression",93.5449295677244
75,90,75,"Moderate Elimination",1,2.5,"Y1","Depression",-323.765612626448
90,90,75,"Moderate Elimination",1,2.5,"Y1","Depression",36.0253861173987
50,50,90,"Moderate Elimination",1,2.5,"Y1","Depression",-510.500607499853
75,50,90,"Moderate Elimination",1,2.5,"Y1","Depression",-397.62298152782
90,50,90,"Moderate Elimination",1,2.5,"Y1","Depression",165.627047931775
50,75,90,"Moderate Elimination",1,2.5,"Y1","Depression",-144.676163978875
75,75,90,"Moderate Elimination",1,2.5,"Y1","Depression",-503.725556610152
90,75,90,"Moderate Elimination",1,2.5,"Y1","Depression",-540.837869700044
50,90,90,"Moderate Elimination",1,2.5,"Y1","Depression",-790.35733146593
75,90,90,"Moderate Elimination",1,2.5,"Y1","Depression",-367.825130186975
90,90,90,"Moderate Elimination",1,2.5,"Y1","Depression",-86.9105574209243
50,50,60,"Aggressive Elimination",1,2.5,"Y1","Depression",-328.042251244187
75,50,60,"Aggressive Elimination",1,2.5,"Y1","Depression",-471.499336371198
90,50,60,"Aggressive Elimination",1,2.5,"Y1","Depression",-207.098785508424
50,75,60,"Aggressive Elimination",1,2.5,"Y1","Depression",-439.286836143583
75,75,60,"Aggressive Elimination",1,2.5,"Y1","Depression",-113.757778611034
90,75,60,"Aggressive Elimination",1,2.5,"Y1","Depression",31.9136435166001
50,90,60,"Aggressive Elimination",1,2.5,"Y1","Depression",-759.741102298722
75,90,60,"Aggressive Elimination",1,2.5,"Y1","Depression",123.41360100545
90,90,60,"Aggressive Elimination",1,2.5,"Y1","Depression",-19.3807777948678
50,50,75,"Aggressive Elimination",1,2.5,"Y1","Depression",-619.320421433076
75,50,75,"Aggressive Elimination",1,2.5,"Y1","Depression",-255.435422249138
90,50,75,"Aggressive Elimination",1,2.5,"Y1","Depression",48.1754709500819
50,75,75,"Aggressive Elimination",1,2.5,"Y1","Depression",-708.803155180067
75,75,75,"Aggressive Elimination",1,2.5,"Y1","Depression",-780.222223792225
90,75,75,"Aggressive Elimination",1,2.5,"Y1","Depression",-4.36536287888889
50,90,75,"Aggressive Elimination",1,2.5,"Y1","Depression",-128.398766694591
75,90,75,"Aggressive Elimination",1,2.5,"Y1","Depression",-201.759627275169
90,90,75,"Aggressive Elimination",1,2.5,"Y1","Depression",-176.415050355718
50,50,90,"Aggressive Elimination",1,2.5,"Y1","Depression",172.94176928699
75,50,90,"Aggressive Elimination",1,2.5,"Y1","Depression",-720.201942557469
90,50,90,"Aggressive Elimination",1,2.5,"Y1","Depression",-94.6154149249196
50,75,90,"Aggressive Elimination",1,2.5,"Y1","Depression",-266.189826373011
75,75,90,"Aggressive Elimination",1,2.5,"Y1","Depression",57.4555914383381
90,75,90,"Aggressive Elimination",1,2.5,"Y1","Depression",-264.918087236583
50,90,90,"Aggressive Elimination",1,2.5,"Y1","Depression",-189.722275547683
75,90,90,"Aggressive Elimination",1,2.5,"Y1","Depression",182.03027062118
90,90,90,"Aggressive Elimination",1,2.5,"Y1","Depression",-555.37094916217
50,50,60,"Loose Suppression",0,3.125,"Y1","Depression",-621.216259151697
75,50,60,"Loose Suppression",0,3.125,"Y1","Depression",-60.1506663486362
90,50,60,"Loose Suppression",0,3.125,"Y1","Depression",-100.21170550026
50,75,60,"Loose Suppression",0,3.125,"Y1","Depression",-596.662976499647
75,75,60,"Loose Suppression",0,3.125,"Y1","Depression",-200.398540077731
90,75,60,"Loose Suppression",0,3.125,"Y1","Depression",-739.907327992842
50,90,60,"Loose Suppression",0,3.125,"Y1","Depression",-788.335859728977
75,90,60,"Loose Suppression",0,3.125,"Y1","Depression",-303.930146805942
90,90,60,"Loose Suppression",0,3.125,"Y1","Depression",-231.472969474271
50,50,75,"Loose Suppression",0,3.125,"Y1","Depression",-423.278501443565
75,50,75,"Loose Suppression",0,3.125,"Y1","Depression",-555.446802824736
90,50,75,"Loose Suppression",0,3.125,"Y1","Depression",-714.199420949444
50,75,75,"Loose Suppression",0,3.125,"Y1","Depression",158.21777312085
75,75,75,"Loose Suppression",0,3.125,"Y1","Depression",156.477877916768
90,75,75,"Loose Suppression",0,3.125,"Y1","Depression",-248.634064756334
50,90,75,"Loose Suppression",0,3.125,"Y1","Depression",165.747516136616
75,90,75,"Loose Suppression",0,3.125,"Y1","Depression",-12.2986726462841
90,90,75,"Loose Suppression",0,3.125,"Y1","Depression",-127.887080376968
50,50,90,"Loose Suppression",0,3.125,"Y1","Depression",-258.155825268477
75,50,90,"Loose Suppression",0,3.125,"Y1","Depression",-721.558330999687
90,50,90,"Loose Suppression",0,3.125,"Y1","Depression",53.8563002366572
50,75,90,"Loose Suppression",0,3.125,"Y1","Depression",-550.210640951991
75,75,90,"Loose Suppression",0,3.125,"Y1","Depression",-82.3483005631715
90,75,90,"Loose Suppression",0,3.125,"Y1","Depression",-136.062370333821
50,90,90,"Loose Suppression",0,3.125,"Y1","Depression",104.316963395104
75,90,90,"Loose Suppression",0,3.125,"Y1","Depression",-745.33704733476
90,90,90,"Loose Suppression",0,3.125,"Y1","Depression",-359.034413192421
50,50,60,"Tight Suppression",0,3.125,"Y1","Depression",-367.558151902631
75,50,60,"Tight Suppression",0,3.125,"Y1","Depression",-177.878783969209
90,50,60,"Tight Suppression",0,3.125,"Y1","Depression",-649.431370617822
50,75,60,"Tight Suppression",0,3.125,"Y1","Depression",-207.335785217583
75,75,60,"Tight Suppression",0,3.125,"Y1","Depression",-646.998608205467
90,75,60,"Tight Suppression",0,3.125,"Y1","Depression",-375.248035602272
50,90,60,"Tight Suppression",0,3.125,"Y1","Depression",-710.636914661154
75,90,60,"Tight Suppression",0,3.125,"Y1","Depression",-644.265821855515
90,90,60,"Tight Suppression",0,3.125,"Y1","Depression",-540.541820647195
50,50,75,"Tight Suppression",0,3.125,"Y1","Depression",-414.172450499609
75,50,75,"Tight Suppression",0,3.125,"Y1","Depression",-391.057083569467
90,50,75,"Tight Suppression",0,3.125,"Y1","Depression",46.565612591803
50,75,75,"Tight Suppression",0,3.125,"Y1","Depression",-474.413474742323
75,75,75,"Tight Suppression",0,3.125,"Y1","Depression",126.052919123322
90,75,75,"Tight Suppression",0,3.125,"Y1","Depression",-796.876185527071
50,90,75,"Tight Suppression",0,3.125,"Y1","Depression",-452.774004731327
75,90,75,"Tight Suppression",0,3.125,"Y1","Depression",161.86151006259
90,90,75,"Tight Suppression",0,3.125,"Y1","Depression",158.745652809739
50,50,90,"Tight Suppression",0,3.125,"Y1","Depression",-87.1457061264664
75,50,90,"Tight Suppression",0,3.125,"Y1","Depression",-644.912002328783
90,50,90,"Tight Suppression",0,3.125,"Y1","Depression",-370.523774018511
50,75,90,"Tight Suppression",0,3.125,"Y1","Depression",-593.288507498801
75,75,90,"Tight Suppression",0,3.125,"Y1","Depression",-622.824261151254
90,75,90,"Tight Suppression",0,3.125,"Y1","Depression",-736.102357925847
50,90,90,"Tight Suppression",0,3.125,"Y1","Depression",-738.905697548762
75,90,90,"Tight Suppression",0,3.125,"Y1","Depression",-754.436459578574
90,90,90,"Tight Suppression",0,3.125,"Y1","Depression",-563.499170076102
50,50,60,"Moderate Elimination",0,3.125,"Y1","Depression",-398.545202985406
75,50,60,"Moderate Elimination",0,3.125,"Y1","Depression",176.970365038142
90,50,60,"Moderate Elimination",0,3.125,"Y1","Depression",-410.769601073116
50,75,60,"Moderate Elimination",0,3.125,"Y1","Depression",-541.65845150128
75,75,60,"Moderate Elimination",0,3.125,"Y1","Depression",-408.433295274153
90,75,60,"Moderate Elimination",0,3.125,"Y1","Depression",-637.975937174633
50,90,60,"Moderate Elimination",0,3.125,"Y1","Depression",176.594692328945
75,90,60,"Moderate Elimination",0,3.125,"Y1","Depression",140.092234639451
90,90,60,"Moderate Elimination",0,3.125,"Y1","Depression",-391.611260781065
50,50,75,"Moderate Elimination",0,3.125,"Y1","Depression",-472.852165997028
75,50,75,"Moderate Elimination",0,3.125,"Y1","Depression",-669.924018858001
90,50,75,"Moderate Elimination",0,3.125,"Y1","Depression",-35.8595731202513
50,75,75,"Moderate Elimination",0,3.125,"Y1","Depression",-261.391323013231
75,75,75,"Moderate Elimination",0,3.125,"Y1","Depression",-351.088543608785
90,75,75,"Moderate Elimination",0,3.125,"Y1","Depression",61.4480451215058
50,90,75,"Moderate Elimination",0,3.125,"Y1","Depression",-200.69988463074
75,90,75,"Moderate Elimination",0,3.125,"Y1","Depression",171.47511318326
90,90,75,"Moderate Elimination",0,3.125,"Y1","Depression",-72.2432063892484
50,50,90,"Moderate Elimination",0,3.125,"Y1","Depression",-540.72458804585
75,50,90,"Moderate Elimination",0,3.125,"Y1","Depression",-207.566018635407
90,50,90,"Moderate Elimination",0,3.125,"Y1","Depression",-113.760688528419
50,75,90,"Moderate Elimination",0,3.125,"Y1","Depression",-241.565511981025
75,75,90,"Moderate Elimination",0,3.125,"Y1","Depression",-402.691942360252
90,75,90,"Moderate Elimination",0,3.125,"Y1","Depression",-676.271898625419
50,90,90,"Moderate Elimination",0,3.125,"Y1","Depression",50.2228064462542
75,90,90,"Moderate Elimination",0,3.125,"Y1","Depression",-200.362571701407
90,90,90,"Moderate Elimination",0,3.125,"Y1","Depression",-305.059385905042
50,50,60,"Aggressive Elimination",0,3.125,"Y1","Depression",98.6038954462856
75,50,60,"Aggressive Elimination",0,3.125,"Y1","Depression",-594.270179700106
90,50,60,"Aggressive Elimination",0,3.125,"Y1","Depression",-483.895747410134
50,75,60,"Aggressive Elimination",0,3.125,"Y1","Depression",177.365870261565
75,75,60,"Aggressive Elimination",0,3.125,"Y1","Depression",-713.073942996562
90,75,60,"Aggressive Elimination",0,3.125,"Y1","Depression",-166.991697112098
50,90,60,"Aggressive Elimination",0,3.125,"Y1","Depression",-624.281214270741
75,90,60,"Aggressive Elimination",0,3.125,"Y1","Depression",198.8868618384
90,90,60,"Aggressive Elimination",0,3.125,"Y1","Depression",-413.083380740136
50,50,75,"Aggressive Elimination",0,3.125,"Y1","Depression",-20.5677404999733
75,50,75,"Aggressive Elimination",0,3.125,"Y1","Depression",-1.28983841277663
90,50,75,"Aggressive Elimination",0,3.125,"Y1","Depression",-578.335376642644
50,75,75,"Aggressive Elimination",0,3.125,"Y1","Depression",-49.820689437911
75,75,75,"Aggressive Elimination",0,3.125,"Y1","Depression",37.6548076048493
90,75,75,"Aggressive Elimination",0,3.125,"Y1","Depression",72.1388319972902
50,90,75,"Aggressive Elimination",0,3.125,"Y1","Depression",-388.76794972457
75,90,75,"Aggressive Elimination",0,3.125,"Y1","Depression",72.1048273146152
90,90,75,"Aggressive Elimination",0,3.125,"Y1","Depression",-92.5937154795975
50,50,90,"Aggressive Elimination",0,3.125,"Y1","Depression",84.6763921901583
75,50,90,"Aggressive Elimination",0,3.125,"Y1","Depression",-396.98828542605
90,50,90,"Aggressive Elimination",0,3.125,"Y1","Depression",-657.927869772539
50,75,90,"Aggressive Elimination",0,3.125,"Y1","Depression",-119.110056385398
75,75,90,"Aggressive Elimination",0,3.125,"Y1","Depression",-143.893900513649
90,75,90,"Aggressive Elimination",0,3.125,"Y1","Depression",-274.371356889606
50,90,90,"Aggressive Elimination",0,3.125,"Y1","Depression",-364.918836578727
75,90,90,"Aggressive Elimination",0,3.125,"Y1","Depression",-256.837110687047
90,90,90,"Aggressive Elimination",0,3.125,"Y1","Depression",-417.29278950952
50,50,60,"Loose Suppression",1,3.125,"Y1","Depression",-21.5408082120121
75,50,60,"Loose Suppression",1,3.125,"Y1","Depression",-549.172666342929
90,50,60,"Loose Suppression",1,3.125,"Y1","Depression",-584.219392109662
50,75,60,"Loose Suppression",1,3.125,"Y1","Depression",-247.526464238763
75,75,60,"Loose Suppression",1,3.125,"Y1","Depression",-159.560893615708
90,75,60,"Loose Suppression",1,3.125,"Y1","Depression",-66.6219547390938
50,90,60,"Loose Suppression",1,3.125,"Y1","Depression",25.391846941784
75,90,60,"Loose Suppression",1,3.125,"Y1","Depression",-5.521181691438
90,90,60,"Loose Suppression",1,3.125,"Y1","Depression",-153.483598912135
50,50,75,"Loose Suppression",1,3.125,"Y1","Depression",-134.360249340534
75,50,75,"Loose Suppression",1,3.125,"Y1","Depression",-304.701688885689
90,50,75,"Loose Suppression",1,3.125,"Y1","Depression",82.6583151239901
50,75,75,"Loose Suppression",1,3.125,"Y1","Depression",-46.1392381228507
75,75,75,"Loose Suppression",1,3.125,"Y1","Depression",-344.588656630367
90,75,75,"Loose Suppression",1,3.125,"Y1","Depression",-38.8429364655167
50,90,75,"Loose Suppression",1,3.125,"Y1","Depression",-222.163874376565
75,90,75,"Loose Suppression",1,3.125,"Y1","Depression",-795.465252315626
90,90,75,"Loose Suppression",1,3.125,"Y1","Depression",-678.311844542623
50,50,90,"Loose Suppression",1,3.125,"Y1","Depression",-170.771382702515
75,50,90,"Loose Suppression",1,3.125,"Y1","Depression",-218.237349949777
90,50,90,"Loose Suppression",1,3.125,"Y1","Depression",-428.474978031591
50,75,90,"Loose Suppression",1,3.125,"Y1","Depression",-785.192895401269
75,75,90,"Loose Suppression",1,3.125,"Y1","Depression",-708.316210843623
90,75,90,"Loose Suppression",1,3.125,"Y1","Depression",-544.816752616316
50,90,90,"Loose Suppression",1,3.125,"Y1","Depression",-322.130123106763
75,90,90,"Loose Suppression",1,3.125,"Y1","Depression",24.3390007410198
90,90,90,"Loose Suppression",1,3.125,"Y1","Depression",-150.933136651293
50,50,60,"Tight Suppression",1,3.125,"Y1","Depression",-397.074563615024
75,50,60,"Tight Suppression",1,3.125,"Y1","Depression",-559.92387207225
90,50,60,"Tight Suppression",1,3.125,"Y1","Depression",-0.356734218075916
50,75,60,"Tight Suppression",1,3.125,"Y1","Depression",-389.387900196016
75,75,60,"Tight Suppression",1,3.125,"Y1","Depression",13.8539972715079
90,75,60,"Tight Suppression",1,3.125,"Y1","Depression",-698.974445881322
50,90,60,"Tight Suppression",1,3.125,"Y1","Depression",-413.446413772181
75,90,60,"Tight Suppression",1,3.125,"Y1","Depression",24.7612942941486
90,90,60,"Tight Suppression",1,3.125,"Y1","Depression",-500.709037715569
50,50,75,"Tight Suppression",1,3.125,"Y1","Depression",-598.797545488924
75,50,75,"Tight Suppression",1,3.125,"Y1","Depression",-58.270803373307
90,50,75,"Tight Suppression",1,3.125,"Y1","Depression",-108.233063900843
50,75,75,"Tight Suppression",1,3.125,"Y1","Depression",-772.688652575016
75,75,75,"Tight Suppression",1,3.125,"Y1","Depression",-20.6789024639875
90,75,75,"Tight Suppression",1,3.125,"Y1","Depression",-742.542706849054
50,90,75,"Tight Suppression",1,3.125,"Y1","Depression",-689.052235288545
75,90,75,"Tight Suppression",1,3.125,"Y1","Depression",-20.0354621745646
90,90,75,"Tight Suppression",1,3.125,"Y1","Depression",99.3236979003995
50,50,90,"Tight Suppression",1,3.125,"Y1","Depression",-179.45803697221
75,50,90,"Tight Suppression",1,3.125,"Y1","Depression",-336.63553786464
90,50,90,"Tight Suppression",1,3.125,"Y1","Depression",-167.47724772431
50,75,90,"Tight Suppression",1,3.125,"Y1","Depression",-90.1581735350192
75,75,90,"Tight Suppression",1,3.125,"Y1","Depression",-624.137582909316
90,75,90,"Tight Suppression",1,3.125,"Y1","Depression",-366.719718975946
50,90,90,"Tight Suppression",1,3.125,"Y1","Depression",-136.27245342359
75,90,90,"Tight Suppression",1,3.125,"Y1","Depression",111.721730837598
90,90,90,"Tight Suppression",1,3.125,"Y1","Depression",-87.9110216163099
50,50,60,"Moderate Elimination",1,3.125,"Y1","Depression",-13.8174334540964
75,50,60,"Moderate Elimination",1,3.125,"Y1","Depression",66.13031453453
90,50,60,"Moderate Elimination",1,3.125,"Y1","Depression",-633.159015281126
50,75,60,"Moderate Elimination",1,3.125,"Y1","Depression",-391.020707041025
75,75,60,"Moderate Elimination",1,3.125,"Y1","Depression",-8.65357806906109
90,75,60,"Moderate Elimination",1,3.125,"Y1","Depression",-276.352734025568
50,90,60,"Moderate Elimination",1,3.125,"Y1","Depression",-590.990724228323
75,90,60,"Moderate Elimination",1,3.125,"Y1","Depression",-598.050992656499
90,90,60,"Moderate Elimination",1,3.125,"Y1","Depression",-15.1137562468648
50,50,75,"Moderate Elimination",1,3.125,"Y1","Depression",-115.36325532943
75,50,75,"Moderate Elimination",1,3.125,"Y1","Depression",-577.863047318533
90,50,75,"Moderate Elimination",1,3.125,"Y1","Depression",-619.34084603563
50,75,75,"Moderate Elimination",1,3.125,"Y1","Depression",-37.0328465476633
75,75,75,"Moderate Elimination",1,3.125,"Y1","Depression",-653.57856634073
90,75,75,"Moderate Elimination",1,3.125,"Y1","Depression",-323.314697667956
50,90,75,"Moderate Elimination",1,3.125,"Y1","Depression",-767.085311189294
75,90,75,"Moderate Elimination",1,3.125,"Y1","Depression",83.5275422316044
90,90,75,"Moderate Elimination",1,3.125,"Y1","Depression",-337.527215201408
50,50,90,"Moderate Elimination",1,3.125,"Y1","Depression",-549.490414746106
75,50,90,"Moderate Elimination",1,3.125,"Y1","Depression",-693.790818052366
90,50,90,"Moderate Elimination",1,3.125,"Y1","Depression",-377.470977557823
50,75,90,"Moderate Elimination",1,3.125,"Y1","Depression",20.1818708330392
75,75,90,"Moderate Elimination",1,3.125,"Y1","Depression",-528.501804172993
90,75,90,"Moderate Elimination",1,3.125,"Y1","Depression",14.6528685465455
50,90,90,"Moderate Elimination",1,3.125,"Y1","Depression",-713.407359039411
75,90,90,"Moderate Elimination",1,3.125,"Y1","Depression",-377.855149749667
90,90,90,"Moderate Elimination",1,3.125,"Y1","Depression",-233.116040658206
50,50,60,"Aggressive Elimination",1,3.125,"Y1","Depression",-182.405542768538
75,50,60,"Aggressive Elimination",1,3.125,"Y1","Depression",-495.041458588094
90,50,60,"Aggressive Elimination",1,3.125,"Y1","Depression",-746.584252407774
